timestamp,value,anomaly_score,predValue,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-01 00:00:00,45.0,0.0,0.0,0,0,0,0
2014-04-01 00:05:00,45.0,0.0,45.0,0,0,0,0
2014-04-01 00:10:00,45.0,0.0,-72.7128003584,0,0,0,0
2014-04-01 00:15:00,45.0,0.0,512.22355829,0,0,0,0
2014-04-01 00:20:00,45.0,0.0,-4.40039278559,0,0,0,0
2014-04-01 00:25:00,45.0,0.0,28.8351086454,0,0,0,0
2014-04-01 00:30:00,45.0,0.0,23.4979923106,0,0,0,0
2014-04-01 00:35:00,45.0,0.0,21.9532901544,0,0,0,0
2014-04-01 00:40:00,45.0,0.0,36.9638326951,0,0,0,0
2014-04-01 00:45:00,45.0,0.0,40.4022440701,0,0,0,0
2014-04-01 00:50:00,45.0,0.0,44.4898173828,0,0,0,0
2014-04-01 00:55:00,45.0,0.0,40.5618968291,0,0,0,0
2014-04-01 01:00:00,45.0,0.0,50.0675805982,0,0,0,0
2014-04-01 01:05:00,45.0,0.0,39.2051719888,0,0,0,0
2014-04-01 01:10:00,45.0,0.0,38.9288428182,0,0,0,0
2014-04-01 01:15:00,45.0,0.0,38.5194083884,0,0,0,0
2014-04-01 01:20:00,45.0,0.0,38.4744373611,0,0,0,0
2014-04-01 01:25:00,45.0,0.0,39.011344087,0,0,0,0
2014-04-01 01:30:00,45.0,0.0,38.7886738197,0,0,0,0
2014-04-01 01:35:00,45.0,0.0,38.7613235594,0,0,0,0
2014-04-01 01:40:00,45.0,0.0,39.2257648453,0,0,0,0
2014-04-01 01:45:00,45.0,0.0,38.2150005386,0,0,0,0
2014-04-01 01:50:00,45.0,0.0,38.9710424165,0,0,0,0
2014-04-01 01:55:00,45.0,0.0,39.7894914557,0,0,0,0
2014-04-01 02:00:00,45.0,0.0,39.9253616215,0,0,0,0
2014-04-01 02:05:00,45.0,0.0,39.9469652789,0,0,0,0
2014-04-01 02:10:00,45.0,0.0,40.334165001,0,0,0,0
2014-04-01 02:15:00,45.0,0.0,40.2713241362,0,0,0,0
2014-04-01 02:20:00,45.0,0.0,40.4683771519,0,0,0,0
2014-04-01 02:25:00,45.0,0.0,40.4300455274,0,0,0,0
2014-04-01 02:30:00,45.0,0.0,40.5638306389,0,0,0,0
2014-04-01 02:35:00,45.0,0.0,40.6343209771,0,0,0,0
2014-04-01 02:40:00,45.0,0.0,40.7996654575,0,0,0,0
2014-04-01 02:45:00,45.0,0.0,40.9243994212,0,0,0,0
2014-04-01 02:50:00,45.0,0.0,40.8991145106,0,0,0,0
2014-04-01 02:55:00,45.0,0.0,41.3975392828,0,0,0,0
2014-04-01 03:00:00,45.0,0.0,41.035177173,0,0,0,0
2014-04-01 03:05:00,45.0,0.0,41.1496448019,0,0,0,0
