timestamp,value,anomaly_score,predValue,label
2015-02-26 21:42:53,2,0.0,2.0,0
2015-02-26 21:47:53,2,0.0,1.69924960176,0
2015-02-26 21:52:53,4,0.0,5.89151078679,0
2015-02-26 21:57:53,3,0.0,1.27104956728,0
2015-02-26 22:02:53,5,0.0,6.79418976973,0
2015-02-26 22:07:53,1,0.0,-1.61612040906,0
2015-02-26 22:12:53,1,0.0,1.10394697349,0
2015-02-26 22:17:53,2,0.0,2.86160971679,0
2015-02-26 22:22:53,8,0.0,12.1815573682,0
2015-02-26 22:27:53,4,0.0,-0.618899033375,0
2015-02-26 22:32:53,2,0.0,0.984567785553,0
2015-02-26 22:37:53,3,0.0,4.82117814404,0
2015-02-26 22:42:53,1,0.0,-2.6260116211,0
2015-02-26 22:47:53,5,0.0,9.03408018585,0
2015-02-26 22:52:53,4,0.0,5.52177151546,0
2015-02-26 22:57:53,6,0.0,8.13597802821,0
2015-02-26 23:02:53,1,0.0,-3.80636424835,0
2015-02-26 23:07:53,3,0.0,4.5709754301,0
2015-02-26 23:12:53,9,0.0,14.6243133778,0
2015-02-26 23:17:53,4,0.0,-0.710028068762,0
2015-02-26 23:22:53,2,0.0,-0.0927250242886,0
2015-02-26 23:27:53,4,0.0,6.03311954646,0
2015-02-26 23:32:53,1,0.0,-1.82708880944,0
2015-02-26 23:37:53,4,0.0,6.90148578264,0
2015-02-26 23:42:53,6,0.0,7.66334341294,0
2015-02-26 23:47:53,4,0.0,2.00017738176,0
2015-02-26 23:52:53,5,0.0,6.07151577792,0
2015-02-26 23:57:53,6,0.0,6.90786009852,0
2015-02-27 00:02:53,2,0.0,-2.57202475241,0
2015-02-27 00:07:53,4,0.0,5.171936013,0
2015-02-27 00:12:53,2,0.0,-0.0156087299673,0
2015-02-27 00:17:53,1,0.0,0.226104283024,0
2015-02-27 00:22:53,2,0.0,2.7498397593,0
2015-02-27 00:27:53,2,0.0,1.80328296884,0
2015-02-27 00:32:53,6,0.0,9.86099944419,0
2015-02-27 00:37:53,6,0.0,5.84740525459,0
2015-02-27 00:42:53,3,0.0,0.766997130441,0
2015-02-27 00:47:53,4,0.0,4.82759715024,0
2015-02-27 00:52:53,3,0.0,1.85415862122,0
2015-02-27 00:57:53,4,0.0,4.90393829256,0
2015-02-27 01:02:53,5,0.0,5.76490880887,0
2015-02-27 01:07:53,2,0.0,-1.03203228257,0
2015-02-27 01:12:53,8,0.0,13.6640134196,0
2015-02-27 01:17:53,4,0.0,-0.0680807011501,0
2015-02-27 01:22:53,5,0.0,6.10156108572,0
2015-02-27 01:27:53,6,0.0,6.82359657615,0
2015-02-27 01:32:53,4,0.0,1.89343098839,0
2015-02-27 01:37:53,6,0.0,7.88500398142,0
2015-02-27 01:42:53,9,0.0,11.5973493026,0
2015-02-27 01:47:53,7,0.0,5.18563121824,0
2015-02-27 01:52:53,5,0.0,3.75794135676,0
2015-02-27 01:57:53,6,0.0,6.85835400719,0
2015-02-27 02:02:53,6,0.0,6.03463086207,0
2015-02-27 02:07:53,5,0.0,4.1342666706,0
2015-02-27 02:12:53,2,0.0,-0.620404023256,0
2015-02-27 02:17:53,1,0.0,0.395970104484,0
2015-02-27 02:22:53,2,0.0,2.3794320457,0
2015-02-27 02:27:53,2,0.0,2.04167835113,0
2015-02-27 02:32:53,3,0.0,3.37898824907,0
2015-02-27 02:37:53,4,0.0,4.67710020659,0
2015-02-27 02:42:53,4,0.0,3.95957847552,0
2015-02-27 02:47:53,2,0.0,0.425808086653,0
2015-02-27 02:52:53,5,0.0,6.91719617066,0
2015-02-27 02:57:53,3,0.0,1.2774787204,0
