timestamp,value,anomaly_score,predValue,label
2015-02-26 21:42:53,8,0.0,8.0,0
2015-02-26 21:47:53,8,0.0,-54.6521272359,0
2015-02-26 21:52:53,5,0.0,55.2415054725,0
2015-02-26 21:57:53,13,0.0,12.0360113964,0
2015-02-26 22:02:53,22,0.0,26.4968203978,0
2015-02-26 22:07:53,17,0.0,15.3961202317,0
2015-02-26 22:12:53,12,0.0,13.1264143351,0
2015-02-26 22:17:53,7,0.0,32.5357336226,0
2015-02-26 22:22:53,10,0.0,6.42338312036,0
2015-02-26 22:27:53,13,0.0,10.5401061882,0
2015-02-26 22:32:53,6,0.0,-1.84382847414,0
2015-02-26 22:37:53,10,0.0,13.6643196288,0
2015-02-26 22:42:53,17,0.0,21.3685115075,0
2015-02-26 22:47:53,8,0.0,-1.35925621845,0
2015-02-26 22:52:53,7,0.0,4.4704368754,0
2015-02-26 22:57:53,11,0.0,14.164851612,0
2015-02-26 23:02:53,11,0.0,10.7304983553,0
2015-02-26 23:07:53,10,0.0,7.60354399498,0
2015-02-26 23:12:53,6,0.0,1.36282682437,0
2015-02-26 23:17:53,7,0.0,6.94645692053,0
2015-02-26 23:22:53,16,0.0,24.4123986391,0
2015-02-26 23:27:53,5,0.0,-6.33310725374,0
2015-02-26 23:32:53,11,0.0,14.5970549585,0
2015-02-26 23:37:53,9,0.0,7.63231987035,0
2015-02-26 23:42:53,22,0.0,35.1863099953,0
2015-02-26 23:47:53,4,0.0,-13.4184704356,0
2015-02-26 23:52:53,14,0.0,24.0574015234,0
2015-02-26 23:57:53,21,0.0,27.4469072679,0
2015-02-27 00:02:53,9,0.0,-4.32819464219,0
2015-02-27 00:07:53,9,0.0,7.09279613958,0
2015-02-27 00:12:53,6,0.0,3.26664090448,0
2015-02-27 00:17:53,7,0.0,6.6775949609,0
2015-02-27 00:22:53,7,0.0,6.17919465849,0
2015-02-27 00:27:53,6,0.0,4.04796600199,0
2015-02-27 00:32:53,15,0.0,23.426115627,0
2015-02-27 00:37:53,10,0.0,5.70953132625,0
2015-02-27 00:42:53,7,0.0,3.74138949106,0
2015-02-27 00:47:53,6,0.0,4.26516878636,0
2015-02-27 00:52:53,9,0.0,10.3742556466,0
2015-02-27 00:57:53,8,0.0,6.39648135572,0
2015-02-27 01:02:53,13,0.0,16.2993951376,0
2015-02-27 01:07:53,7,0.0,4.85104999156,0
2015-02-27 01:12:53,5,0.0,2.79824237466,0
2015-02-27 01:17:53,7,0.0,7.60507907669,0
2015-02-27 01:22:53,16,0.0,21.3530159683,0
2015-02-27 01:27:53,7,0.0,2.3823451895,0
2015-02-27 01:32:53,12,0.0,14.8145486689,0
2015-02-27 01:37:53,10,0.0,9.04712321984,0
2015-02-27 01:42:53,7,0.0,3.62582370388,0
2015-02-27 01:47:53,9,0.0,10.1640648738,0
2015-02-27 01:52:53,11,0.0,12.4758715723,0
2015-02-27 01:57:53,26,0.0,36.0206125692,0
2015-02-27 02:02:53,13,0.0,8.55209376566,0
2015-02-27 02:07:53,7,0.0,3.61185472904,0
2015-02-27 02:12:53,9,0.0,9.68579538446,0
2015-02-27 02:17:53,10,0.0,10.0972243189,0
2015-02-27 02:22:53,14,0.0,16.3481832317,0
2015-02-27 02:27:53,22,0.0,28.6046990379,0
2015-02-27 02:32:53,6,0.0,-7.03488636617,0
2015-02-27 02:37:53,8,0.0,8.20582257208,0
2015-02-27 02:42:53,6,0.0,3.86007549163,0
2015-02-27 02:47:53,14,0.0,21.7049780862,0
2015-02-27 02:52:53,26,0.0,35.4908063678,0
2015-02-27 02:57:53,5,0.0,-11.0169579867,0
2015-02-27 03:02:53,4,0.0,0.687406970945,0
2015-02-27 03:07:53,19,0.0,30.3419406969,0
2015-02-27 03:12:53,18,0.0,19.2271807307,0
2015-02-27 03:17:53,14,0.0,12.750060171,0
2015-02-27 03:22:53,15,0.0,14.4855603992,0
2015-02-27 03:27:53,31,0.0,44.0314184456,0
2015-02-27 03:32:53,12,0.0,-6.2780678218,0
2015-02-27 03:37:53,8,0.0,4.68111816808,0
2015-02-27 03:42:53,12,0.0,17.5158324555,0
2015-02-27 03:47:53,10,0.0,4.68282052627,0
2015-02-27 03:52:53,8,0.0,3.51443073988,0
2015-02-27 03:57:53,14,0.0,19.3039806462,0
2015-02-27 04:02:53,10,0.0,8.32404559509,0
2015-02-27 04:07:53,9,0.0,6.21333539729,0
2015-02-27 04:12:53,6,0.0,4.25797713477,0
2015-02-27 04:17:53,9,0.0,11.9988609994,0
2015-02-27 04:22:53,14,0.0,21.7109443149,0
2015-02-27 04:27:53,8,0.0,3.01194733247,0
2015-02-27 04:32:53,10,0.0,10.3266118624,0
2015-02-27 04:37:53,10,0.0,10.5508877436,0
2015-02-27 04:42:53,8,0.0,7.38590995409,0
2015-02-27 04:47:53,8,0.0,6.63555438433,0
2015-02-27 04:52:53,8,0.0,6.97104704377,0
2015-02-27 04:57:53,5,0.0,0.823706643182,0
2015-02-27 05:02:53,10,0.0,11.8220333678,0
2015-02-27 05:07:53,4,0.0,-1.30468784342,0
2015-02-27 05:12:53,24,0.0,37.3655703,0
2015-02-27 05:17:53,54,0.0,78.775243104,0
2015-02-27 05:22:53,82,0.0,104.592246503,0
2015-02-27 05:27:53,25,0.0,-31.327512724,0
2015-02-27 05:32:53,19,0.0,12.7113900109,0
2015-02-27 05:37:53,26,0.0,23.8562542297,0
2015-02-27 05:42:53,7,0.0,-22.7242751085,0
2015-02-27 05:47:53,11,0.0,7.44800197371,0
2015-02-27 05:52:53,8,0.0,-0.72278999123,0
2015-02-27 05:57:53,18,0.0,23.1468752531,0
2015-02-27 06:02:53,8,0.0301029996659,1.69269763944,0
2015-02-27 06:07:53,7,0.0301029996659,3.01008263357,0
2015-02-27 06:12:53,12,1.0,11.1340163078,0
2015-02-27 06:17:53,8,0.0301029996659,1.56715616619,0
2015-02-27 06:22:53,8,0.0301029996659,3.61114243295,0
2015-02-27 06:27:53,9,0.0301029996659,13.044153921,0
2015-02-27 06:32:53,4,1.0,-0.00872938995354,0
2015-02-27 06:37:53,6,0.0301029996659,10.8467759399,0
2015-02-27 06:42:53,7,0.0301029996659,4.55329283256,0
2015-02-27 06:47:53,5,0.0301029996659,-0.869044526132,0
2015-02-27 06:52:53,11,0.0301029996659,13.3070000622,0
2015-02-27 06:57:53,4,0.0301029996659,-4.80858675544,0
2015-02-27 07:02:53,10,0.0301029996659,10.4515997176,0
2015-02-27 07:07:53,6,0.0301029996659,1.92526679643,0
2015-02-27 07:12:53,5,0.0301029996659,3.04477901371,0
2015-02-27 07:17:53,2,1.0,-4.78083065951,0
2015-02-27 07:22:53,10,0.0301029996659,11.5047691411,0
2015-02-27 07:27:53,9,0.0301029996659,5.90363054231,0
2015-02-27 07:32:53,6,0.0301029996659,2.40157339455,0
2015-02-27 07:37:53,3,0.0301029996659,1.79257340081,0
2015-02-27 07:42:53,3,0.0301029996659,3.38824230914,0
2015-02-27 07:47:53,2,0.0301029996659,1.62913441573,0
2015-02-27 07:52:53,4,0.0301029996659,9.45916999746,0
2015-02-27 07:57:53,6,0.0301029996659,9.19511963518,0
2015-02-27 08:02:53,6,0.0301029996659,11.001361425,0
2015-02-27 08:07:53,5,0.0301029996659,7.21061217463,0
2015-02-27 08:12:53,12,0.0301029996659,17.5871887923,0
2015-02-27 08:17:53,7,0.0301029996659,0.324778591829,0
2015-02-27 08:22:53,6,0.0301029996659,1.72464974904,0
2015-02-27 08:27:53,6,0.0301029996659,2.29902022953,0
2015-02-27 08:32:53,7,0.0301029996659,3.07033100966,0
2015-02-27 08:37:53,4,0.0301029996659,0.119425984813,0
2015-02-27 08:42:53,3,0.0301029996659,1.6742705381,0
2015-02-27 08:47:53,3,0.0301029996659,-0.18764961902,0
2015-02-27 08:52:53,4,0.0301029996659,-0.946372252626,0
2015-02-27 08:57:53,13,1.0,18.1727890836,0
2015-02-27 09:02:53,8,0.0301029996659,6.34292347946,0
2015-02-27 09:07:53,5,0.0301029996659,4.49885382367,0
2015-02-27 09:12:53,9,0.0301029996659,12.5011298268,0
2015-02-27 09:17:53,10,0.0301029996659,10.1378966009,0
