timestamp,value,anomaly_score,predValue,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-10 00:02:00,14.012,0.0,0.0,0,0.0,0.0,0.0
2014-04-10 00:07:00,13.334,0.0,14.012,0,0.0,0.0,0.0
2014-04-10 00:12:00,15.0,0.0,8.39136049252,0,0.0,0.0,0.0
2014-04-10 00:17:00,13.998,0.0,13.1667882682,0,0.0,0.0,0.0
2014-04-10 00:22:00,14.332,0.0,5.57195647234,0,0.0,0.0,0.0
2014-04-10 00:27:00,15.002,0.0,2.80381079251,0,0.0,0.0,0.0
2014-04-10 00:32:00,13.984,0.0,9.54843413904,0,0.0,0.0,0.0
2014-04-10 00:37:00,14.674,0.0,10.8629104282,0,0.0,0.0,0.0
2014-04-10 00:42:00,14.668,0.0,13.4663468323,0,0.0,0.0,0.0
2014-04-10 00:47:00,13.666,0.0,8.93129695103,0,0.0,0.0,0.0
2014-04-10 00:52:00,13.334,0.0,6.65460428263,0,0.0,0.0,0.0
2014-04-10 00:57:00,15.046,0.0,10.4607621812,0,0.0,0.0,0.0
2014-04-10 01:02:00,13.332,0.0,14.1122679167,0,0.0,0.0,0.0
2014-04-10 01:07:00,15.0,0.0,7.7308107137,0,0.0,0.0,0.0
2014-04-10 01:12:00,15.0,0.0,7.97700123225,0,0.0,0.0,0.0
2014-04-10 01:17:00,14.368,0.0,8.62378005062,0,0.0,0.0,0.0
2014-04-10 01:22:00,13.666,0.0,22.083836472,0,0.0,0.0,0.0
2014-04-10 01:27:00,15.332,0.0,10.7839497517,0,0.0,0.0,0.0
2014-04-10 01:32:00,14.334,0.0,15.1647024316,0,0.0,0.0,0.0
2014-04-10 01:37:00,14.336,0.0,11.013868045,0,0.0,0.0,0.0
2014-04-10 01:42:00,14.0,0.0,10.8976829758,0,0.0,0.0,0.0
2014-04-10 01:47:00,14.332,0.0,11.7102667323,0,0.0,0.0,0.0
2014-04-10 01:52:00,13.332,0.0,13.0334270235,0,0.0,0.0,0.0
2014-04-10 01:57:00,14.998,0.0,14.4272535253,0,0.0,0.0,0.0
2014-04-10 02:02:00,13.666,0.0,14.68519209,0,0.0,0.0,0.0
2014-04-10 02:07:00,13.67,0.0,8.22839002908,0,0.0,0.0,0.0
2014-04-10 02:12:00,14.668,0.0,11.809387237,0,0.0,0.0,0.0
2014-04-10 02:17:00,14.334,0.0,12.9462610677,0,0.0,0.0,0.0
2014-04-10 02:22:00,14.304,0.0,12.4754556704,0,0.0,0.0,0.0
2014-04-10 02:27:00,15.038,0.0,12.3154304156,0,0.0,0.0,0.0
2014-04-10 02:32:00,13.666,0.0,14.2675907721,0,0.0,0.0,0.0
2014-04-10 02:37:00,14.334,0.0,11.1644172685,0,0.0,0.0,0.0
2014-04-10 02:42:00,14.0,0.0,13.3841581872,0,0.0,0.0,0.0
2014-04-10 02:47:00,14.666,0.0,12.3287887926,0,0.0,0.0,0.0
2014-04-10 02:52:00,13.0,0.0,14.3240907443,0,0.0,0.0,0.0
2014-04-10 02:57:00,14.334,0.0,10.2389798647,0,0.0,0.0,0.0
2014-04-10 03:02:00,14.658,0.0,13.9854335031,0,0.0,0.0,0.0
2014-04-10 03:07:00,14.0,0.0,13.757471236,0,0.0,0.0,0.0
2014-04-10 03:12:00,14.318,0.0,12.3552516073,0,0.0,0.0,0.0
2014-04-10 03:17:00,14.278,0.0,13.189742937,0,0.0,0.0,0.0
2014-04-10 03:22:00,14.706,0.0,14.1550948625,0,0.0,0.0,0.0
2014-04-10 03:27:00,14.334,0.0,13.7716619215,0,0.0,0.0,0.0
2014-04-10 03:32:00,14.0,0.0,13.9729942943,0,0.0,0.0,0.0
2014-04-10 03:37:00,14.694,0.0,12.0518030368,0,0.0,0.0,0.0
2014-04-10 03:42:00,14.334,0.0,14.4363624978,0,0.0,0.0,0.0
2014-04-10 03:47:00,14.002,0.0,12.9815649861,0,0.0,0.0,0.0
2014-04-10 03:52:00,13.716,0.0,12.4997940571,0,0.0,0.0,0.0
