timestamp,value,anomaly_score,predValue,label
2014-02-14 14:30:00,6.456,0.0301029996659,6.456,0
2014-02-14 14:35:00,5.816,0.0301029996659,0.957261823365,0
2014-02-14 14:40:00,6.268,0.0301029996659,5.52416491736,0
2014-02-14 14:45:00,5.816,0.0301029996659,1.17369632734,0
2014-02-14 14:50:00,5.862,0.0301029996659,4.32905218607,0
2014-02-14 14:55:00,6.246,0.0301029996659,5.03576385448,0
2014-02-14 15:00:00,6.648,1.0,5.62201701347,0
2014-02-14 15:05:00,6.448,0.0301029996659,4.81050262901,0
2014-02-14 15:10:00,6.46,0.0301029996659,5.04185774946,0
2014-02-14 15:15:00,5.834,0.0301029996659,3.92139357345,0
2014-02-14 15:20:00,6.232,0.0301029996659,5.39449213434,0
2014-02-14 15:25:00,6.064,0.0301029996659,4.62947155953,0
2014-02-14 15:30:00,6.052,0.0301029996659,5.13518117768,0
2014-02-14 15:35:00,5.834,0.0301029996659,4.59181945397,0
2014-02-14 15:40:00,6.464,0.0301029996659,6.19057063943,0
2014-02-14 15:45:00,5.622,1.0,3.71260539809,0
2014-02-14 15:50:00,6.238,0.0301029996659,6.14684295873,0
2014-02-14 15:55:00,6.06,0.0301029996659,5.0086282176,0
2014-02-14 16:00:00,6.04,0.0301029996659,5.16679860807,0
2014-02-14 16:05:00,5.838,0.0301029996659,4.67345028985,0
2014-02-14 16:10:00,6.024,0.0301029996659,5.36015830987,0
2014-02-14 16:15:00,5.86,0.0301029996659,4.89627517599,0
2014-02-14 16:20:00,6.432,0.0301029996659,6.27323795002,0
2014-02-14 16:25:00,6.672,0.0301029996659,6.23908838525,0
2014-02-14 16:30:00,6.052,0.0301029996659,4.7250955563,0
2014-02-14 16:35:00,5.63,0.0301029996659,4.49560778402,0
2014-02-14 16:40:00,6.226,0.0301029996659,6.22820266845,0
2014-02-14 16:45:00,6.06,0.0301029996659,5.235150497,0
2014-02-14 16:50:00,5.85,0.0301029996659,5.03195858369,0
2014-02-14 16:55:00,6.022,0.0301029996659,5.56802402725,0
2014-02-14 17:00:00,6.058,0.0301029996659,5.4885273238,0
2014-02-14 17:05:00,5.622,0.0301029996659,4.56427250539,0
2014-02-14 17:10:00,6.268,0.0301029996659,6.35276371724,0
2014-02-14 17:15:00,6.454,0.0301029996659,6.10471101986,0
2014-02-14 17:20:00,7.066,1.0,7.1761390249,0
2014-02-14 17:25:00,5.856,0.0301029996659,4.01031448889,0
2014-02-14 17:30:00,6.254,0.0301029996659,6.15896116305,0
2014-02-14 17:35:00,6.024,0.0301029996659,5.30026507364,0
2014-02-14 17:40:00,6.278,0.0301029996659,5.98306186885,0
2014-02-14 17:45:00,5.834,0.0301029996659,4.8286910508,0
2014-02-14 17:50:00,5.844,0.0301029996659,5.32434159278,0
2014-02-14 17:55:00,5.834,0.0301029996659,5.32787781318,0
2014-02-14 18:00:00,6.054,0.0301029996659,5.79327983993,0
2014-02-14 18:05:00,6.226,0.0301029996659,5.93089531338,0
2014-02-14 18:10:00,5.616,0.0301029996659,4.45394744745,0
2014-02-14 18:15:00,5.64,0.0301029996659,5.23995947657,0
2014-02-14 18:20:00,6.03,0.0301029996659,5.98393845113,0
2014-02-14 18:25:00,5.864,0.0301029996659,5.22498407246,0
2014-02-14 18:30:00,7.27,1.0,8.19616341567,0
2014-02-14 18:35:00,6.018,0.0301029996659,4.80806519921,0
2014-02-14 18:40:00,6.262,0.0301029996659,6.06073150345,0
2014-02-14 18:45:00,5.842,0.0301029996659,4.94465186787,0
2014-02-14 18:50:00,5.85,0.0301029996659,5.48624250646,0
2014-02-14 18:55:00,6.046,0.0301029996659,5.89378002549,0
2014-02-14 19:00:00,6.044,0.0301029996659,5.65679184336,0
2014-02-14 19:05:00,5.828,0.0301029996659,5.20559061052,0
2014-02-14 19:10:00,6.476,0.0301029996659,6.7035811723,0
2014-02-14 19:15:00,6.046,0.0301029996659,5.31084629912,0
