timestamp,value,anomaly_score,predValue,label
2014-04-10 00:04:00,94.0,0.0,0.0,0
2014-04-10 00:09:00,56.0,0.0,94.0,0
2014-04-10 00:14:00,187.0,0.0,-36.9175668701,0
2014-04-10 00:19:00,95.0,0.0,522.985282614,0
2014-04-10 00:24:00,51.0,0.0,-53.2583612739,0
2014-04-10 00:29:00,10.0,0.0,-121.417160968,0
2014-04-10 00:34:00,49.0,0.0,228.296639056,0
2014-04-10 00:39:00,79.0,0.0,-18.8687794142,0
2014-04-10 00:44:00,24.0,0.0,47.6047609793,0
2014-04-10 00:49:00,73.0,0.0,-78.5200957617,0
2014-04-10 00:54:00,45.0,0.0,71.1735408448,0
2014-04-10 00:59:00,9.0,0.0,-172.932579152,0
2014-04-10 01:04:00,33.0,0.0,-121.984425231,0
2014-04-10 01:09:00,14.0,0.0,2.721354453,0
2014-04-10 01:14:00,57.0,0.0,-16.4256581657,0
2014-04-10 01:19:00,139.0,0.0,76.6794225268,0
2014-04-10 01:24:00,21.0,0.0,245.177136818,0
2014-04-10 01:29:00,47.0,0.0,-61.6437705469,0
2014-04-10 01:34:00,124.0,0.0,-5.44358895792,0
2014-04-10 01:39:00,34.0,0.0,105.680137034,0
2014-04-10 01:44:00,73.0,0.0,54.8140433698,0
2014-04-10 01:49:00,6.0,0.0,153.325838707,0
2014-04-10 01:54:00,115.0,0.0,-85.5877035207,0
2014-04-10 01:59:00,14.0,0.0,-52.2074378223,0
2014-04-10 02:04:00,21.0,0.0,-3.89330993242,0
2014-04-10 02:09:00,91.0,0.0,-22.7646684895,0
2014-04-10 02:14:00,55.0,0.0,-23.1521954121,0
2014-04-10 02:19:00,85.0,0.0,53.6927906852,0
2014-04-10 02:24:00,102.0,0.0,97.4295672396,0
2014-04-10 02:29:00,119.0,0.0,-123.498145416,0
2014-04-10 02:34:00,139.0,0.0,111.244405064,0
2014-04-10 02:39:00,69.0,0.0,-178.511522767,0
2014-04-10 02:44:00,142.0,0.0,-7.06259511531,0
2014-04-10 02:49:00,45.0,0.0,156.035814863,0
2014-04-10 02:54:00,48.0,0.0,-6.71812310713,0
2014-04-10 02:59:00,3.0,0.0,26.41700115,0
2014-04-10 03:04:00,32.0,0.0,-55.6585267425,0
2014-04-10 03:09:00,4.0,0.0,102.961398594,0
2014-04-10 03:14:00,72.0,0.0,-40.6367967658,0
2014-04-10 03:19:00,103.0,0.0,36.2113764632,0
2014-04-10 03:24:00,64.0,0.0,125.147970303,0
2014-04-10 03:29:00,44.0,0.0,60.4702845501,0
2014-04-10 03:34:00,30.0,0.0,17.8361840754,0
2014-04-10 03:39:00,4.0,0.0,19.8478602207,0
2014-04-10 03:44:00,4.0,0.0,-21.4203385103,0
2014-04-10 03:49:00,79.0,0.0,24.6235992421,0
