Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
ERELM,standard,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.8109375,-1.26704714013,1,3023,3,401,4032
ERELM,standard,artificialNoAnomaly/art_daily_no_noise.csv,0.8109375,0.0,0,3428,0,0,4032
ERELM,standard,realTweets/Twitter_volume_AAPL.csv,0.8109375,1.2227860582,7,13560,4,1581,15902
ERELM,standard,artificialNoAnomaly/art_flatline.csv,0.8109375,0.0,0,3428,0,0,4032
ERELM,standard,realTweets/Twitter_volume_GOOG.csv,0.8109375,-1.26796749125,2,13658,2,1430,15842
ERELM,standard,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.8109375,-0.138449197924,1,3026,0,401,4032
ERELM,standard,realTweets/Twitter_volume_CRM.csv,0.8109375,0.173575559502,4,13554,5,1589,15902
ERELM,standard,realAdExchange/exchange-3_cpc_results.csv,0.8109375,0.733231007118,2,1155,0,151,1538
ERELM,standard,realTweets/Twitter_volume_IBM.csv,0.8109375,1.52963248045,6,13550,3,1584,15893
ERELM,standard,realTweets/Twitter_volume_AMZN.csv,0.8109375,-0.117744019031,5,13501,0,1575,15831
ERELM,standard,realAdExchange/exchange-2_cpc_results.csv,0.8109375,-1.10891665971,0,1217,1,163,1624
ERELM,standard,realAdExchange/exchange-4_cpc_results.csv,0.8109375,0.622260693585,2,1231,1,163,1643
ERELM,standard,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.8109375,-1.41944603472,1,3019,4,404,4032
ERELM,standard,artificialWithAnomaly/art_daily_nojump.csv,0.8109375,-1.0,0,3025,0,403,4032
ERELM,standard,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,0.8109375,-0.248449197924,1,3025,1,401,4032
ERELM,standard,realTweets/Twitter_volume_UPS.csv,0.8109375,2.15537154506,12,13528,3,1573,15866
ERELM,standard,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.8109375,0.0,0,3428,0,0,4032
ERELM,standard,realTraffic/speed_6005.csv,0.8109375,0.732622001756,2,1885,1,237,2500
ERELM,standard,realAdExchange/exchange-4_cpm_results.csv,0.8109375,1.49471036268,6,1232,1,158,1643
ERELM,standard,realTweets/Twitter_volume_KO.csv,0.8109375,-0.379074364051,2,13504,10,1585,15851
ERELM,standard,realTraffic/speed_t4013.csv,0.8109375,1.7360251845,4,1871,0,246,2495
ERELM,standard,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.8109375,-2.0,0,931,0,126,1243
ERELM,standard,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.8109375,0.446433666253,1,15798,3,1498,18050
ERELM,standard,realAdExchange/exchange-2_cpm_results.csv,0.8109375,1.45216200893,3,1216,3,159,1624
ERELM,standard,realTraffic/speed_7578.csv,0.8109375,1.41595519821,3,840,2,113,1127
ERELM,standard,realTraffic/occupancy_t4013.csv,0.8109375,1.52192617784,4,1872,3,246,2500
ERELM,standard,realAWSCloudwatch/ec2_network_in_257a54.csv,0.8109375,0.86067182427,3,3025,0,400,4032
ERELM,standard,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.8109375,0.846387270887,3,3024,1,400,4032
ERELM,standard,artificialNoAnomaly/art_noisy.csv,0.8109375,-0.77,0,3421,7,0,4032
ERELM,standard,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.8109375,0.640541993324,1,3546,2,472,4730
ERELM,standard,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.8109375,-1.22,0,3023,2,403,4032
ERELM,standard,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.8109375,1.507534382,3,3024,2,399,4032
ERELM,standard,realTraffic/occupancy_6005.csv,0.8109375,0.472458933375,1,1780,4,238,2380
ERELM,standard,realKnownCause/rogue_agent_key_hold.csv,0.8109375,-2.11,0,1409,1,190,1882
ERELM,standard,artificialWithAnomaly/art_load_balancer_spikes.csv,0.8109375,-1.33,0,3022,3,403,4032
ERELM,standard,realTweets/Twitter_volume_CVS.csv,0.8109375,0.752639300632,7,13576,1,1519,15853
ERELM,standard,artificialNoAnomaly/art_daily_small_noise.csv,0.8109375,0.0,0,3428,0,0,4032
ERELM,standard,realAWSCloudwatch/elb_request_count_8c0756.csv,0.8109375,1.38595613499,2,3023,3,400,4032
ERELM,standard,artificialWithAnomaly/art_daily_jumpsup.csv,0.8109375,0.86067182427,2,3025,0,401,4032
ERELM,standard,realKnownCause/nyc_taxi.csv,0.8109375,-3.6246309122,1,8531,4,1034,10320
ERELM,standard,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,0.8109375,-0.138449197924,1,3026,0,401,4032
ERELM,standard,artificialWithAnomaly/art_daily_flatmiddle.csv,0.8109375,-1.0,0,3025,0,403,4032
ERELM,standard,realTweets/Twitter_volume_PFE.csv,0.8109375,-4.11,0,13519,1,1588,15858
ERELM,standard,artificialWithAnomaly/art_increase_spike_density.csv,0.8109375,-1.0,0,3025,0,403,4032
ERELM,standard,artificialWithAnomaly/art_daily_jumpsdown.csv,0.8109375,-1.0,0,3025,0,403,4032
ERELM,standard,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.8109375,0.0,0,3428,0,0,4032
