Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
FOSELM,standard,realKnownCause/nyc_taxi.csv,0.551952362061,0.196791697714,6,8532,3,1029,10320
FOSELM,standard,realTweets/Twitter_volume_KO.csv,0.551952362061,0.280925635949,2,13510,4,1585,15851
FOSELM,standard,realKnownCause/rogue_agent_key_hold.csv,0.551952362061,-2.11,0,1409,1,190,1882
FOSELM,standard,artificialWithAnomaly/art_daily_jumpsdown.csv,0.551952362061,-1.53292347742,0,3020,5,403,4032
FOSELM,standard,realTweets/Twitter_volume_CVS.csv,0.551952362061,0.752639300632,5,13576,1,1521,15853
FOSELM,standard,artificialNoAnomaly/art_daily_no_noise.csv,0.551952362061,-1.21,0,3417,11,0,4032
FOSELM,standard,realAdExchange/exchange-3_cpc_results.csv,0.551952362061,0.733231007118,2,1155,0,151,1538
FOSELM,standard,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.551952362061,-0.0137309084851,1,3540,8,472,4730
FOSELM,standard,realAdExchange/exchange-4_cpm_results.csv,0.551952362061,1.38471036268,6,1231,2,158,1643
FOSELM,standard,realAdExchange/exchange-3_cpm_results.csv,0.551952362061,0.752098587352,2,1154,1,151,1538
FOSELM,standard,realTweets/Twitter_volume_FB.csv,0.551952362061,0.620555454226,2,13491,10,1580,15833
FOSELM,standard,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.551952362061,0.846537840284,5,3084,1,338,4032
FOSELM,standard,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.551952362061,0.86067182427,2,3025,0,401,4032
FOSELM,standard,realTweets/Twitter_volume_CRM.csv,0.551952362061,0.613575559502,5,13558,1,1588,15902
FOSELM,standard,artificialNoAnomaly/art_daily_small_noise.csv,0.551952362061,-0.66,0,3422,6,0,4032
FOSELM,standard,realAWSCloudwatch/ec2_network_in_257a54.csv,0.551952362061,0.53067182427,4,3022,3,399,4032
FOSELM,standard,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.551952362061,-2.11,0,930,1,126,1243
FOSELM,standard,realAdExchange/exchange-4_cpc_results.csv,0.551952362061,0.622257696424,3,1231,1,162,1643
FOSELM,standard,realTraffic/TravelTime_387.csv,0.551952362061,-1.13598133079,2,1876,0,247,2500
FOSELM,standard,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.551952362061,-1.1,0,3418,10,0,4032
FOSELM,standard,artificialWithAnomaly/art_daily_flatmiddle.csv,0.551952362061,0.394155317331,1,3020,5,402,4032
FOSELM,standard,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.551952362061,-0.138449197924,2,3026,0,400,4032
FOSELM,standard,realTraffic/occupancy_6005.csv,0.551952362061,0.641422512789,1,1782,2,238,2380
FOSELM,standard,realTraffic/occupancy_t4013.csv,0.551952362061,1.30192617784,4,1870,5,246,2500
FOSELM,standard,realTraffic/speed_t4013.csv,0.551952362061,1.7360251845,4,1871,0,246,2495
FOSELM,standard,artificialWithAnomaly/art_increase_spike_density.csv,0.551952362061,0.834234100325,1,3025,0,402,4032
FOSELM,standard,realKnownCause/rogue_agent_key_updown.csv,0.551952362061,-2.33,0,4032,3,530,5315
FOSELM,standard,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.551952362061,0.128276859678,3,3017,6,402,4032
FOSELM,standard,realTraffic/TravelTime_451.csv,0.551952362061,0.844394303872,1,1621,0,216,2162
FOSELM,standard,realAWSCloudwatch/elb_request_count_8c0756.csv,0.551952362061,1.27595613499,2,3022,4,400,4032
FOSELM,standard,artificialWithAnomaly/art_daily_nojump.csv,0.551952362061,-1.11,0,3024,1,403,4032
FOSELM,standard,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.551952362061,1.17256984665,2,3542,5,472,4730
FOSELM,standard,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.551952362061,-0.937048340915,1,3026,0,401,4032
FOSELM,standard,realKnownCause/machine_temperature_system_failure.csv,0.551952362061,-4.0,0,19677,0,2268,22695
FOSELM,standard,realAWSCloudwatch/grok_asg_anomaly.csv,0.551952362061,0.724138071413,2,3463,0,463,4621
FOSELM,standard,realTweets/Twitter_volume_UPS.csv,0.551952362061,3.62055082212,20,13521,10,1565,15866
FOSELM,standard,realTweets/Twitter_volume_AMZN.csv,0.551952362061,-0.117744019031,8,13501,0,1572,15831
FOSELM,standard,artificialWithAnomaly/art_load_balancer_spikes.csv,0.551952362061,0.620717569622,1,3022,3,402,4032
FOSELM,standard,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.551952362061,1.72310160415,3,3026,0,399,4032
FOSELM,standard,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,0.551952362061,-0.839061527996,1,3019,7,401,4032
FOSELM,standard,artificialNoAnomaly/art_flatline.csv,0.551952362061,0.0,0,3428,0,0,4032
FOSELM,standard,realAdExchange/exchange-2_cpm_results.csv,0.551952362061,1.42201523415,3,1215,4,159,1624
FOSELM,standard,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.551952362061,-1.46758473443,1,3020,3,404,4032
FOSELM,standard,artificialNoAnomaly/art_noisy.csv,0.551952362061,-0.11,0,3427,1,0,4032
FOSELM,standard,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.551952362061,-0.66,0,3422,6,0,4032
FOSELM,standard,realTweets/Twitter_volume_GOOG.csv,0.551952362061,0.345177527386,3,13657,3,1429,15842
FOSELM,standard,realKnownCause/ambient_temperature_system_failure.csv,0.551952362061,-0.318599859273,1,5789,2,725,7267
FOSELM,standard,realTraffic/speed_6005.csv,0.551952362061,0.732622001756,2,1885,1,237,2500
FOSELM,standard,realKnownCause/ec2_request_latency_system_failure.csv,0.551952362061,1.70586905384,7,3079,3,339,4032
FOSELM,standard,artificialWithAnomaly/art_daily_jumpsup.csv,0.551952362061,0.31067182427,4,3020,5,399,4032
FOSELM,standard,realTweets/Twitter_volume_AAPL.csv,0.551952362061,1.02741942917,8,13557,7,1580,15902
FOSELM,standard,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.551952362061,-1.21999970799,0,3023,2,403,4032
