timestamp,value,anomaly_score,predValue,label
2014-04-01 00:00:00,-21.0483826823,0.0,-21.0483826823,0
2014-04-01 00:05:00,-20.2954768676,0.0,-19.4765041713,0
2014-04-01 00:10:00,-18.1272294683,0.0,-1.82743197246,0
2014-04-01 00:15:00,-20.1716653997,0.0,-30.370401731,0
2014-04-01 00:20:00,-21.223761612,0.0,-2.1853454493,0
2014-04-01 00:25:00,-19.1044911334,0.0,-9.95792215376,0
2014-04-01 00:30:00,-21.5894464959,0.0,-19.6136699019,0
2014-04-01 00:35:00,-18.9450416275,0.0,-13.0691585836,0
2014-04-01 00:40:00,-18.3058925306,0.0,-6.71919358222,0
2014-04-01 00:45:00,-18.6397572378,0.0,-8.01210817412,0
2014-04-01 00:50:00,-21.3480114749,0.0,-19.3879312263,0
2014-04-01 00:55:00,-19.6692236762,0.0,-12.9437030875,0
2014-04-01 01:00:00,-21.1877822545,0.0,-23.1943885581,0
2014-04-01 01:05:00,-20.124932244,0.0,-10.9142518846,0
2014-04-01 01:10:00,-19.9222364992,0.0,-15.6059934728,0
2014-04-01 01:15:00,-21.227652606,0.0,-19.9751017881,0
2014-04-01 01:20:00,-19.6939504468,0.0,-15.4208817655,0
2014-04-01 01:25:00,-21.2081309243,0.0,-20.9148556753,0
2014-04-01 01:30:00,-18.4026486599,0.0,-12.8084233983,0
2014-04-01 01:35:00,-20.5452432622,0.0,-21.0154330193,0
2014-04-01 01:40:00,-20.8103482262,0.0,-17.6445221487,0
2014-04-01 01:45:00,-21.5963895846,0.0,-18.6446265325,0
2014-04-01 01:50:00,-18.8972956749,0.0,-13.8458526132,0
2014-04-01 01:55:00,-20.4168795204,0.0,-19.4295711299,0
2014-04-01 02:00:00,-19.7330262548,0.0,-16.6863120645,0
2014-04-01 02:05:00,-19.5310866222,0.0,-17.2838680515,0
2014-04-01 02:10:00,-18.4268542208,0.0,-14.4200823951,0
2014-04-01 02:15:00,-18.5369333224,0.0,-16.443565927,0
2014-04-01 02:20:00,-21.3479538458,0.0,-22.0785220726,0
2014-04-01 02:25:00,-20.9990137293,0.0,-19.07843112,0
2014-04-01 02:30:00,-19.5293645212,0.0,-15.6536140311,0
2014-04-01 02:35:00,-21.3139463256,0.0,-22.0798288106,0
2014-04-01 02:40:00,-18.3230647393,0.0,-13.7309171787,0
2014-04-01 02:45:00,-20.4990956681,0.0,-20.2930538135,0
2014-04-01 02:50:00,-21.4727042109,0.0,-20.6128414108,0
2014-04-01 02:55:00,-21.3554569241,0.0,-19.6544718592,0
2014-04-01 03:00:00,-19.4911310398,0.0,-15.7545047028,0
2014-04-01 03:05:00,-20.9809354122,0.0,-20.9647046251,0
2014-04-01 03:10:00,-19.7098725821,0.0,-16.9557600032,0
2014-04-01 03:15:00,-21.3605526576,0.0,-21.240828602,0
2014-04-01 03:20:00,-20.1230478006,0.0,-17.5962037117,0
