Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
EFOSELM,standard,realTraffic/speed_7578.csv,0.90634765625,3.34242618091,4,840,2,112,1127
EFOSELM,standard,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.90634765625,0.640541993324,1,3546,2,472,4730
EFOSELM,standard,realKnownCause/nyc_taxi.csv,0.90634765625,-3.1846309122,1,8535,0,1034,10320
EFOSELM,standard,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.90634765625,-0.937048340915,1,3026,0,401,4032
EFOSELM,standard,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.90634765625,1.20202839536,3,3021,5,399,4032
EFOSELM,standard,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.90634765625,-1.13759635579,1,3023,0,404,4032
EFOSELM,standard,realAdExchange/exchange-2_cpc_results.csv,0.90634765625,-1.0,0,1218,0,163,1624
EFOSELM,standard,realAdExchange/exchange-3_cpm_results.csv,0.90634765625,0.752098587352,2,1154,1,151,1538
EFOSELM,standard,realAWSCloudwatch/grok_asg_anomaly.csv,0.90634765625,0.724138071413,2,3463,0,463,4621
EFOSELM,standard,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.90634765625,0.0,0,3428,0,0,4032
EFOSELM,standard,realTweets/Twitter_volume_IBM.csv,0.90634765625,1.72136672832,4,13553,0,1586,15893
EFOSELM,standard,realTweets/Twitter_volume_CVS.csv,0.90634765625,0.752639300632,7,13576,1,1519,15853
EFOSELM,standard,realTweets/Twitter_volume_AAPL.csv,0.90634765625,1.48613577097,6,13563,1,1582,15902
EFOSELM,standard,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.90634765625,0.736537840284,4,3083,2,339,4032
EFOSELM,standard,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.90634765625,0.86067182427,3,3025,0,400,4032
EFOSELM,standard,artificialNoAnomaly/art_daily_no_noise.csv,0.90634765625,0.0,0,3428,0,0,4032
EFOSELM,standard,realAWSCloudwatch/ec2_network_in_257a54.csv,0.90634765625,0.86067182427,3,3025,0,400,4032
EFOSELM,standard,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.90634765625,0.615255521551,3,3022,1,402,4032
EFOSELM,standard,realTweets/Twitter_volume_GOOG.csv,0.90634765625,-1.26796749125,2,13658,2,1430,15842
EFOSELM,standard,artificialNoAnomaly/art_noisy.csv,0.90634765625,0.0,0,3428,0,0,4032
EFOSELM,standard,realKnownCause/rogue_agent_key_hold.csv,0.90634765625,-2.11,0,1409,1,190,1882
EFOSELM,standard,realAWSCloudwatch/elb_request_count_8c0756.csv,0.90634765625,1.60595613499,2,3025,1,400,4032
