timestamp,value,anomaly_score,predValue,label
2014-07-06 20:10:00,1.04725631,0.0301029996659,[[ 1.04725631]],0
2014-07-06 20:15:00,1.848031311,0.0301029996659,[[ 2.9966811]],0
2014-07-06 20:20:00,1.297892074,0.0301029996659,[[ 0.05869901]],0
2014-07-06 20:25:00,1.593151069,0.0301029996659,[[ 2.48582128]],0
2014-07-06 20:35:00,0.0,1.0,[[-1.53258939]],0
2014-07-06 20:40:00,0.0,0.0301029996659,[[-0.39288871]],0
2014-07-06 20:45:00,0.0,0.0301029996659,[[-0.24727631]],0
2014-07-06 20:50:00,0.0,0.0301029996659,[[-0.28810701]],0
2014-07-06 20:55:00,0.899700517,0.0301029996659,[[ 1.48113087]],0
2014-07-06 21:00:00,0.0,0.0301029996659,[[-1.21618607]],0
2014-07-06 21:05:00,0.0,0.0301029996659,[[-0.1744962]],0
2014-07-06 21:10:00,0.0,0.0301029996659,[[-0.23561369]],0
2014-07-06 21:15:00,0.0,0.0301029996659,[[-0.21358314]],0
2014-07-06 21:20:00,0.0,0.0301029996659,[[-0.18354078]],0
2014-07-06 21:25:00,0.0,0.0301029996659,[[-0.18589186]],0
2014-07-06 21:30:00,0.0,0.0301029996659,[[-0.1609331]],0
2014-07-06 21:35:00,0.0,0.0301029996659,[[-0.15765407]],0
2014-07-06 21:40:00,0.0,0.0301029996659,[[-0.15433208]],0
2014-07-06 21:45:00,0.0,0.0301029996659,[[-0.14447503]],0
2014-07-06 21:50:00,0.0,0.0301029996659,[[-0.13719726]],0
2014-07-06 21:55:00,0.0,0.0301029996659,[[-0.12834664]],0
2014-07-06 22:00:00,0.0,0.0301029996659,[[-0.12384828]],0
2014-07-06 22:05:00,0.0,0.0301029996659,[[-0.11973925]],0
2014-07-06 22:10:00,0.0,0.0301029996659,[[-0.11434505]],0
2014-07-06 22:15:00,0.0,0.0301029996659,[[-0.10915453]],0
2014-07-06 22:20:00,0.0,0.0301029996659,[[-0.1061628]],0
2014-07-06 22:25:00,0.0,0.0301029996659,[[-0.10255973]],0
2014-07-06 22:30:00,0.0,0.0301029996659,[[-0.09936573]],0
2014-07-06 22:35:00,0.0,0.0301029996659,[[-0.09599577]],0
2014-07-06 22:40:00,0.0,0.0301029996659,[[-0.09277051]],0
2014-07-06 22:45:00,0.0,0.0301029996659,[[-0.09097459]],0
2014-07-06 22:50:00,0.0,0.0301029996659,[[-0.08670835]],0
2014-07-06 22:55:00,0.0,0.0301029996659,[[-0.08377981]],0
2014-07-06 23:00:00,0.0,0.0301029996659,[[-0.08188764]],0
2014-07-06 23:05:00,0.0,0.0301029996659,[[-0.08097774]],0
2014-07-06 23:10:00,0.0,0.0301029996659,[[-0.07795698]],0
2014-07-06 23:15:00,0.0,0.0301029996659,[[-0.07751788]],0
2014-07-06 23:20:00,0.0,0.0301029996659,[[-0.07396767]],0
2014-07-06 23:25:00,0.0,0.0301029996659,[[-0.07253439]],0
2014-07-06 23:30:00,0.0,0.0301029996659,[[-0.07050931]],0
2014-07-06 23:35:00,0.0,0.0301029996659,[[-0.06871715]],0
2014-07-06 23:40:00,0.0,0.0301029996659,[[-0.06526012]],0
2014-07-06 23:45:00,0.0,0.0301029996659,[[-0.06557088]],0
2014-07-06 23:50:00,0.0,0.0301029996659,[[-0.06422181]],0
2014-07-06 23:55:00,0.0,0.0301029996659,[[-0.06333103]],0
2014-07-07 00:00:00,0.0,0.0301029996659,[[-0.06127654]],0
2014-07-07 00:05:00,0.0,0.0301029996659,[[-0.05985389]],0
2014-07-07 00:10:00,0.0,0.0301029996659,[[-0.06315519]],0
2014-07-07 00:15:00,0.0,0.0301029996659,[[-0.05756327]],0
2014-07-07 00:20:00,0.0,0.0301029996659,[[-0.05575173]],0
2014-07-07 00:25:00,0.0,0.0301029996659,[[-0.05594895]],0
2014-07-07 00:30:00,0.0,0.0301029996659,[[-0.0485565]],0
2014-07-07 00:35:00,0.0,0.0301029996659,[[-0.05276462]],0
2014-07-07 00:40:00,0.0,0.0301029996659,[[-0.0514568]],0
2014-07-07 00:45:00,0.0,0.0301029996659,[[-0.05455628]],0
2014-07-07 00:50:00,0.0,0.0301029996659,[[-0.0499517]],0
