timestamp,value,anomaly_score,label
2014-02-14 14:30:00,0.132,0.0301029996659,0
2014-02-14 14:35:00,0.134,0.0301029996659,0
2014-02-14 14:40:00,0.134,0.0301029996659,0
2014-02-14 14:45:00,0.134,0.0301029996659,0
2014-02-14 14:50:00,0.134,0.0301029996659,0
2014-02-14 14:55:00,0.134,0.0301029996659,0
2014-02-14 15:00:00,0.134,0.0301029996659,0
2014-02-14 15:05:00,0.134,0.0301029996659,0
2014-02-14 15:10:00,0.066,1.0,0
2014-02-14 15:15:00,0.132,0.0301029996659,0
2014-02-14 15:20:00,0.134,0.0301029996659,0
2014-02-14 15:25:00,0.066,0.0301029996659,0
2014-02-14 15:30:00,0.132,0.0301029996659,0
2014-02-14 15:35:00,0.202,1.0,0
2014-02-14 15:40:00,0.068,0.0301029996659,0
2014-02-14 15:45:00,0.134,0.0301029996659,0
2014-02-14 15:50:00,0.132,0.0301029996659,0
2014-02-14 15:55:00,0.134,0.0301029996659,0
2014-02-14 16:00:00,0.134,0.0301029996659,0
2014-02-14 16:05:00,0.136,0.0301029996659,0
2014-02-14 16:10:00,0.132,0.0301029996659,0
2014-02-14 16:15:00,0.134,0.0301029996659,0
2014-02-14 16:20:00,0.134,0.0301029996659,0
2014-02-14 16:25:00,0.066,0.0301029996659,0
2014-02-14 16:30:00,0.134,0.0301029996659,0
2014-02-14 16:35:00,0.134,0.0301029996659,0
2014-02-14 16:40:00,0.066,0.0301029996659,0
2014-02-14 16:45:00,0.134,0.0301029996659,0
2014-02-14 16:50:00,0.134,0.0301029996659,0
2014-02-14 16:55:00,0.134,0.0301029996659,0
2014-02-14 17:00:00,0.132,0.0301029996659,0
2014-02-14 17:05:00,0.136,0.0301029996659,0
2014-02-14 17:10:00,0.134,0.0301029996659,0
2014-02-14 17:15:00,0.134,0.0301029996659,0
2014-02-14 17:20:00,0.132,0.0301029996659,0
2014-02-14 17:25:00,0.132,0.0301029996659,0
2014-02-14 17:30:00,0.134,0.0301029996659,0
2014-02-14 17:35:00,0.134,0.0301029996659,0
2014-02-14 17:40:00,0.066,0.0301029996659,0
2014-02-14 17:45:00,0.134,0.0301029996659,0
2014-02-14 17:50:00,0.134,0.0301029996659,0
2014-02-14 17:55:00,0.202,0.0301029996659,0
2014-02-14 18:00:00,0.134,0.0301029996659,0
2014-02-14 18:05:00,0.134,0.0301029996659,0
2014-02-14 18:10:00,0.134,0.0301029996659,0
2014-02-14 18:15:00,0.068,0.0301029996659,0
2014-02-14 18:20:00,0.132,0.0301029996659,0
2014-02-14 18:25:00,0.134,0.0301029996659,0
2014-02-14 18:30:00,0.134,0.0301029996659,0
2014-02-14 18:35:00,0.134,0.0301029996659,0
2014-02-14 18:40:00,0.134,0.0301029996659,0
2014-02-14 18:45:00,0.134,0.0301029996659,0
2014-02-14 18:50:00,0.134,0.0301029996659,0
2014-02-14 18:55:00,0.134,0.0301029996659,0
2014-02-14 19:00:00,0.066,0.0301029996659,0
2014-02-14 19:05:00,0.134,0.0301029996659,0
2014-02-14 19:10:00,0.134,0.0301029996659,0
2014-02-14 19:15:00,0.134,0.0301029996659,0
2014-02-14 19:20:00,0.066,0.0301029996659,0
2014-02-14 19:25:00,0.132,0.0301029996659,0
2014-02-14 19:30:00,0.134,0.0301029996659,0
2014-02-14 19:35:00,0.2,0.0301029996659,0
2014-02-14 19:40:00,0.132,0.0301029996659,0
2014-02-14 19:45:00,0.134,0.0301029996659,0
2014-02-14 19:50:00,0.136,0.0301029996659,0
2014-02-14 19:55:00,0.132,0.0301029996659,0
2014-02-14 20:00:00,0.066,0.0301029996659,0
2014-02-14 20:05:00,0.134,0.0301029996659,0
2014-02-14 20:10:00,0.134,0.0301029996659,0
2014-02-14 20:15:00,0.134,0.0301029996659,0
2014-02-14 20:20:00,0.2,0.0301029996659,0
2014-02-14 20:25:00,0.132,0.0301029996659,0
2014-02-14 20:30:00,0.136,0.0301029996659,0
2014-02-14 20:35:00,0.134,0.0301029996659,0
2014-02-14 20:40:00,0.134,0.0301029996659,0
2014-02-14 20:45:00,0.134,0.0301029996659,0
2014-02-14 20:50:00,0.066,0.0301029996659,0
2014-02-14 20:55:00,0.134,0.0301029996659,0
2014-02-14 21:00:00,0.134,0.0301029996659,0
2014-02-14 21:05:00,0.134,0.0301029996659,0
2014-02-14 21:10:00,0.134,0.0301029996659,0
2014-02-14 21:15:00,0.132,0.0301029996659,0
2014-02-14 21:20:00,0.066,0.0301029996659,0
2014-02-14 21:25:00,0.134,0.0301029996659,0
2014-02-14 21:30:00,0.132,0.0301029996659,0
2014-02-14 21:35:00,0.134,0.0301029996659,0
2014-02-14 21:40:00,0.132,0.0301029996659,0
2014-02-14 21:45:00,0.066,0.0301029996659,0
2014-02-14 21:50:00,0.134,0.0301029996659,0
2014-02-14 21:55:00,0.132,0.0301029996659,0
2014-02-14 22:00:00,0.134,0.0301029996659,0
2014-02-14 22:05:00,0.134,0.0301029996659,0
2014-02-14 22:10:00,0.066,0.0301029996659,0
2014-02-14 22:15:00,0.134,0.0301029996659,0
2014-02-14 22:20:00,0.132,0.0301029996659,0
2014-02-14 22:25:00,0.134,0.0301029996659,0
2014-02-14 22:30:00,0.132,0.0301029996659,0
2014-02-14 22:35:00,0.068,0.0301029996659,0
2014-02-14 22:40:00,0.132,0.0301029996659,0
2014-02-14 22:45:00,0.132,0.0301029996659,0
2014-02-14 22:50:00,0.134,0.0301029996659,0
2014-02-14 22:55:00,0.132,0.0301029996659,0
2014-02-14 23:00:00,0.134,0.0301029996659,0
2014-02-14 23:05:00,0.134,0.0301029996659,0
2014-02-14 23:10:00,0.134,0.0301029996659,0
2014-02-14 23:15:00,0.066,0.0301029996659,0
2014-02-14 23:20:00,0.132,0.0301029996659,0
2014-02-14 23:25:00,0.132,0.0301029996659,0
2014-02-14 23:30:00,0.066,0.0301029996659,0
2014-02-14 23:35:00,0.136,0.0301029996659,0
