timestamp,value,anomaly_score,predValueFirst,predValueLast,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2015-08-31 18:22:00,90,0.0,0.0,0.0,0,0.0,0.0,0.0
2015-08-31 18:32:00,80,0.0,45.0,0.0,0,0.0,0.0,0.0
2015-08-31 18:57:00,84,0.0,56.6666666667,0.0,0,0.0,0.0,0.0
2015-08-31 19:07:00,94,0.0,63.5,0.0,0,0.0,0.0,0.0
2015-08-31 19:12:00,90,0.0,69.6,0.0,0,0.0,0.0,0.0
2015-08-31 19:17:00,91,0.0,73.0,0.0,0,0.0,0.0,0.0
2015-08-31 19:47:00,62,0.0,75.5714285714,0.0,0,0.0,0.0,0.0
2015-08-31 20:12:00,96,0.0,73.875,0.0,0,0.0,0.0,0.0
2015-08-31 20:27:00,75,0.0,76.3333333333,0.0,0,0.0,0.0,0.0
2015-08-31 20:42:00,84,0.0,76.2,0.0,0,0.0,0.0,0.0
2015-08-31 20:47:00,86,0.0,76.9090909091,0.0,0,0.0,0.0,0.0
2015-08-31 20:52:00,93,0.0,77.6666666667,0.0,0,0.0,0.0,0.0
2015-08-31 21:22:00,69,0.0,78.8461538462,0.0,0,0.0,0.0,0.0
2015-08-31 21:27:00,88,0.0,78.1428571429,0.0,0,0.0,0.0,0.0
2015-08-31 21:32:00,71,0.0,78.8,0.0,0,0.0,0.0,0.0
2015-08-31 21:47:00,74,0.0,78.3125,0.0,0,0.0,0.0,0.0
2015-08-31 21:57:00,68,0.0,78.0588235294,0.0,0,0.0,0.0,0.0
2015-08-31 22:07:00,88,0.0,77.5,0.0,0,0.0,0.0,0.0
2015-08-31 22:17:00,71,0.0,78.0526315789,0.0,0,0.0,0.0,0.0
2015-08-31 22:22:00,87,0.0,77.7,0.0,0,0.0,0.0,0.0
2015-08-31 22:27:00,82,0.0,78.1428571429,0.0,0,0.0,0.0,0.0
2015-08-31 23:37:00,68,0.0,78.3181818182,0.0,0,0.0,0.0,0.0
2015-08-31 23:57:00,73,0.0,77.8695652174,0.0,0,0.0,0.0,0.0
2015-09-01 00:07:00,69,0.0,77.6666666667,0.0,0,0.0,0.0,0.0
2015-09-01 00:12:00,57,0.0,77.32,0.0,0,0.0,0.0,0.0
2015-09-01 00:17:00,43,0.0,76.5384615385,0.0,0,0.0,0.0,0.0
2015-09-01 00:22:00,47,0.0,75.2962962963,0.0,0,0.0,0.0,0.0
2015-09-01 00:47:00,73,0.0,74.2857142857,0.0,0,0.0,0.0,0.0
2015-09-01 00:57:00,78,0.0,74.2413793103,0.0,0,0.0,0.0,0.0
2015-09-01 01:07:00,83,0.0,74.3666666667,0.0,0,0.0,0.0,0.0
2015-09-01 01:32:00,87,0.0,74.6451612903,0.0,0,0.0,0.0,0.0
2015-09-01 01:52:00,77,0.0,75.03125,0.0,0,0.0,0.0,0.0
2015-09-01 02:22:00,80,0.0,75.0909090909,0.0,0,0.0,0.0,0.0
2015-09-01 02:37:00,69,0.0,75.2352941176,0.0,0,0.0,0.0,0.0
2015-09-01 02:47:00,63,0.0,75.0571428571,0.0,0,0.0,0.0,0.0
2015-09-01 03:02:00,78,0.0,74.7222222222,0.0,0,0.0,0.0,0.0
2015-09-01 03:27:00,66,0.0,74.8108108108,0.0,0,0.0,0.0,0.0
2015-09-01 03:47:00,72,0.0,74.5789473684,0.0,0,0.0,0.0,0.0
2015-09-01 03:52:00,54,0.0,74.5128205128,0.0,0,0.0,0.0,0.0
2015-09-01 04:02:00,73,0.0,74.0,0.0,0,0.0,0.0,0.0
2015-09-01 04:07:00,82,0.0,73.9756097561,0.0,0,0.0,0.0,0.0
2015-09-01 04:22:00,90,0.0,74.1666666667,0.0,0,0.0,0.0,0.0
2015-09-01 04:27:00,92,0.0,74.5348837209,0.0,0,0.0,0.0,0.0
2015-09-01 04:37:00,63,0.0,74.9318181818,0.0,0,0.0,0.0,0.0
2015-09-01 04:52:00,69,0.0,74.6666666667,0.0,0,0.0,0.0,0.0
2015-09-01 05:02:00,97,0.0,74.5434782609,0.0,0,0.0,0.0,0.0
2015-09-01 05:12:00,85,0.0,75.0212765957,0.0,0,0.0,0.0,0.0
2015-09-01 05:20:00,86,0.0,75.2291666667,0.0,0,0.0,0.0,0.0
2015-09-01 05:25:00,84,0.0,75.4489795918,0.0,0,0.0,0.0,0.0
2015-09-01 05:30:00,88,0.0,75.62,0.0,0,0.0,0.0,0.0
2015-09-01 05:40:00,78,0.0,75.862745098,0.0,0,0.0,0.0,0.0
2015-09-01 05:45:00,88,0.0,75.9038461538,0.0,0,0.0,0.0,0.0
2015-09-01 05:50:00,80,0.0,76.1320754717,0.0,0,0.0,0.0,0.0
2015-09-01 06:10:00,75,0.0,76.2037037037,0.0,0,0.0,0.0,0.0
2015-09-01 06:15:00,88,0.0,76.1818181818,0.0,0,0.0,0.0,0.0
2015-09-01 06:20:00,69,0.0,76.3928571429,0.0,0,0.0,0.0,0.0
2015-09-01 06:25:00,84,0.0,76.2631578947,0.0,0,0.0,0.0,0.0
2015-09-01 06:30:00,76,0.0,76.3965517241,0.0,0,0.0,0.0,0.0
2015-09-01 06:35:00,84,0.0,76.3898305085,0.0,0,0.0,0.0,0.0
2015-09-01 06:40:00,87,0.0,76.5166666667,0.0,0,0.0,0.0,0.0
2015-09-01 06:45:00,87,0.0,76.6885245902,0.0,0,0.0,0.0,0.0
2015-09-01 06:50:00,67,0.0,76.8548387097,0.0,0,0.0,0.0,0.0
2015-09-01 06:55:00,62,0.0,76.6984126984,0.0,0,0.0,0.0,0.0
2015-09-01 07:00:00,84,0.0,76.46875,0.0,0,0.0,0.0,0.0
2015-09-01 07:05:00,89,0.0,76.5846153846,0.0,0,0.0,0.0,0.0
2015-09-01 07:10:00,81,0.0,76.7727272727,0.0,0,0.0,0.0,0.0
2015-09-01 07:15:00,84,0.0,76.8358208955,0.0,0,0.0,0.0,0.0
2015-09-01 07:20:00,85,0.0,76.9411764706,0.0,0,0.0,0.0,0.0
2015-09-01 07:25:00,89,0.0,77.0579710145,0.0,0,0.0,0.0,0.0
2015-09-01 07:30:00,81,0.0,77.2285714286,0.0,0,0.0,0.0,0.0
2015-09-01 07:40:00,91,0.0,77.2816901408,0.0,0,0.0,0.0,0.0
2015-09-01 07:45:00,82,0.0,77.4722222222,0.0,0,0.0,0.0,0.0
2015-09-01 07:50:00,94,0.0,77.5342465753,0.0,0,0.0,0.0,0.0
2015-09-01 07:55:00,85,0.0,77.7567567568,0.0,0,0.0,0.0,0.0
2015-09-01 08:00:00,102,0.0,77.8533333333,0.0,0,0.0,0.0,0.0
2015-09-01 08:05:00,76,0.0,78.1710526316,0.0,0,0.0,0.0,0.0
2015-09-01 08:10:00,86,0.0,78.1428571429,0.0,0,0.0,0.0,0.0
2015-09-01 08:15:00,87,0.0,78.2435897436,0.0,0,0.0,0.0,0.0
2015-09-01 08:30:00,83,0.0,78.3544303797,0.0,0,0.0,0.0,0.0
2015-09-01 08:35:00,93,0.0,78.4125,0.0,0,0.0,0.0,0.0
2015-09-01 08:40:00,87,0.0,78.5925925926,0.0,0,0.0,0.0,0.0
2015-09-01 08:45:00,80,0.0,78.6951219512,0.0,0,0.0,0.0,0.0
2015-09-01 08:50:00,87,0.0,78.7108433735,0.0,0,0.0,0.0,0.0
2015-09-01 08:55:00,75,0.0,78.8095238095,0.0,0,0.0,0.0,0.0
2015-09-01 09:00:00,75,0.0,78.7647058824,0.0,0,0.0,0.0,0.0
2015-09-01 09:05:00,68,0.0,78.7209302326,0.0,0,0.0,0.0,0.0
