timestamp,value,anomaly_score,predValueFirst,predValueLast,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2015-07-10 14:24:00,564,0.0,0.0,0.0,0,0.0,0.0,0.0
2015-07-10 14:38:00,730,0.0,282.0,0.0,0,0.0,0.0,0.0
2015-07-10 14:48:00,770,0.0,431.333333333,0.0,0,0.0,0.0,0.0
2015-07-10 15:03:00,910,0.0,516.0,0.0,0,0.0,0.0,0.0
2015-07-10 15:22:00,1035,0.0,594.8,0.0,0,0.0,0.0,0.0
2015-07-10 15:32:00,1065,0.0,668.166666667,0.0,0,0.0,0.0,0.0
2015-07-10 15:42:00,953,0.0,724.857142857,0.0,0,0.0,0.0,0.0
2015-07-10 15:52:00,1005,0.0,753.375,0.0,0,0.0,0.0,0.0
2015-07-10 16:02:00,996,0.0,781.333333333,0.0,0,0.0,0.0,0.0
2015-07-10 16:12:00,901,0.0,802.8,0.0,0,0.0,0.0,0.0
2015-07-10 16:22:00,939,0.0,811.727272727,0.0,0,0.0,0.0,0.0
2015-07-10 16:32:00,988,0.0,822.333333333,0.0,0,0.0,0.0,0.0
2015-07-10 16:42:00,1020,0.0,835.076923077,0.0,0,0.0,0.0,0.0
2015-07-10 16:52:00,876,0.0,848.285714286,0.0,0,0.0,0.0,0.0
2015-07-10 17:02:00,870,0.0,850.133333333,0.0,0,0.0,0.0,0.0
2015-07-10 17:12:00,809,0.0,851.375,0.0,0,0.0,0.0,0.0
2015-07-10 17:22:00,884,0.0,848.882352941,0.0,0,0.0,0.0,0.0
2015-07-10 17:32:00,926,0.0,850.833333333,0.0,0,0.0,0.0,0.0
2015-07-10 17:42:00,829,0.0,854.789473684,0.0,0,0.0,0.0,0.0
2015-07-10 18:02:00,712,0.0,853.5,0.0,0,0.0,0.0,0.0
2015-07-10 18:12:00,624,0.0,846.761904762,0.0,0,0.0,0.0,0.0
2015-07-10 18:22:00,632,0.0,836.636363636,0.0,0,0.0,0.0,0.0
2015-07-10 18:32:00,596,0.0,827.739130435,0.0,0,0.0,0.0,0.0
2015-07-10 18:42:00,510,0.0,818.083333333,0.0,0,0.0,0.0,0.0
2015-07-10 18:52:00,526,0.0,805.76,0.0,0,0.0,0.0,0.0
2015-07-10 19:32:00,99,0.0,795.0,0.0,0,0.0,0.0,0.0
2015-07-10 19:42:00,85,0.0,769.222222222,0.0,0,0.0,0.0,0.0
2015-07-10 20:02:00,85,0.0,744.785714286,0.0,0,0.0,0.0,0.0
2015-07-10 20:12:00,87,0.0,722.034482759,0.0,0,0.0,0.0,0.0
2015-07-10 20:22:00,93,0.0,700.866666667,0.0,0,0.0,0.0,0.0
2015-07-10 20:42:00,57,0.0,681.258064516,0.0,0,0.0,0.0,0.0
2015-07-10 21:32:00,101,0.0,661.75,0.0,0,0.0,0.0,0.0
2015-07-11 10:10:00,177,0.0,644.757575758,0.0,0,0.0,0.0,0.0
2015-07-11 10:30:00,221,0.0,631.0,0.0,0,0.0,0.0,0.0
2015-07-11 11:00:00,332,0.0,619.285714286,0.0,0,0.0,0.0,0.0
2015-07-11 11:10:00,338,0.0,611.305555556,0.0,0,0.0,0.0,0.0
2015-07-11 11:20:00,263,0.0,603.918918919,0.0,0,0.0,0.0,0.0
2015-07-11 11:30:00,304,0.0,594.947368421,0.0,0,0.0,0.0,0.0
2015-07-11 11:40:00,358,0.0,587.487179487,0.0,0,0.0,0.0,0.0
2015-07-11 11:50:00,385,0.0,581.75,0.0,0,0.0,0.0,0.0
2015-07-11 12:00:00,397,0.0,576.951219512,0.0,0,0.0,0.0,0.0
2015-07-11 12:10:00,426,0.0,572.666666667,0.0,0,0.0,0.0,0.0
2015-07-11 12:20:00,461,0.0,569.255813953,0.0,0,0.0,0.0,0.0
2015-07-11 12:28:00,418,0.0,566.795454545,0.0,0,0.0,0.0,0.0
2015-07-11 12:38:00,448,0.0,563.488888889,0.0,0,0.0,0.0,0.0
2015-07-11 12:43:00,432,0.0,560.97826087,0.0,0,0.0,0.0,0.0
2015-07-11 12:53:00,416,0.0,558.234042553,0.0,0,0.0,0.0,0.0
2015-07-11 12:57:00,425,0.0,555.270833333,0.0,0,0.0,0.0,0.0
2015-07-11 13:07:00,439,0.0,552.612244898,0.0,0,0.0,0.0,0.0
2015-07-11 13:09:00,423,0.0,550.34,0.0,0,0.0,0.0,0.0
2015-07-11 13:19:00,370,0.0,547.843137255,0.0,0,0.0,0.0,0.0
2015-07-11 13:29:00,404,0.0,544.423076923,0.0,0,0.0,0.0,0.0
2015-07-11 13:39:00,387,0.0,541.773584906,0.0,0,0.0,0.0,0.0
2015-07-11 14:41:00,185,0.0,538.907407407,0.0,0,0.0,0.0,0.0
2015-07-11 15:01:00,184,0.0,532.472727273,0.0,0,0.0,0.0,0.0
2015-07-11 16:53:00,104,0.0,526.25,0.0,0,0.0,0.0,0.0
2015-07-11 17:02:00,108,0.0,518.842105263,0.0,0,0.0,0.0,0.0
2015-07-11 17:13:00,121,0.0,511.75862069,0.0,0,0.0,0.0,0.0
2015-07-11 17:23:00,120,0.0,505.13559322,0.0,0,0.0,0.0,0.0
2015-07-11 17:33:00,127,0.0,498.716666667,0.0,0,0.0,0.0,0.0
