timestamp,value,anomaly_score,predValue,label
2015-09-08 11:39:00,73,0.0301029996659,73.0,0
2015-09-08 11:44:00,62,0.0301029996659,-109.466753181,0
2015-09-08 11:59:00,66,0.0301029996659,-95.1511860296,0
2015-09-08 12:19:00,69,0.0301029996659,17.7451373907,0
2015-09-08 12:24:00,65,0.0301029996659,278.448331384,0
2015-09-08 12:27:00,76,1.0,130.822169054,0
2015-09-08 12:32:00,65,0.0301029996659,11.9215514929,0
2015-09-08 12:46:00,62,0.0301029996659,80.7334795419,0
2015-09-08 12:51:00,61,1.0,51.3249948187,0
2015-09-08 13:01:00,65,0.0301029996659,75.258724659,0
2015-09-08 13:21:00,68,0.0301029996659,108.880168043,0
2015-09-08 13:26:00,66,0.0301029996659,55.5950240892,0
2015-09-08 13:31:00,67,0.0301029996659,25.6000436391,0
2015-09-08 13:36:00,65,0.0301029996659,56.788129228,0
2015-09-08 13:41:00,67,0.0301029996659,60.6816956077,0
2015-09-08 13:46:00,67,0.0301029996659,62.8782310348,0
2015-09-08 13:56:00,69,0.0301029996659,68.9581990057,0
2015-09-08 14:11:00,68,0.0301029996659,46.7633363402,0
2015-09-08 14:16:00,68,0.0301029996659,74.9985133968,0
2015-09-08 14:21:00,67,0.0301029996659,71.0918966506,0
2015-09-08 14:46:00,66,0.0301029996659,56.3908446917,0
2015-09-08 14:51:00,68,0.0301029996659,69.2549799218,0
2015-09-08 15:16:00,69,0.0301029996659,53.461905412,0
2015-09-08 15:21:00,65,0.0301029996659,45.012983883,0
2015-09-08 15:26:00,70,0.0301029996659,49.783720937,0
2015-09-08 15:29:00,66,0.0301029996659,50.2066702643,0
2015-09-08 15:41:00,65,0.0301029996659,46.0690126044,0
2015-09-08 16:15:00,64,0.0301029996659,44.6192428225,0
2015-09-08 16:31:00,66,0.0301029996659,73.614312327,0
2015-09-08 16:36:00,69,0.0301029996659,82.1445990925,0
2015-09-08 16:41:00,64,0.0301029996659,57.4513504114,0
2015-09-08 16:56:00,69,0.0301029996659,63.5745818686,0
2015-09-08 17:11:00,65,0.0301029996659,64.9999966019,0
2015-09-08 17:16:00,68,0.0301029996659,71.3108396767,0
2015-09-08 17:21:00,67,0.0301029996659,67.4094277187,0
2015-09-08 17:26:00,69,0.0301029996659,70.4011767545,0
2015-09-08 17:31:00,66,0.0301029996659,51.8790665817,0
2015-09-08 17:36:00,69,0.0301029996659,68.7669546882,0
2015-09-08 17:41:00,66,0.0301029996659,60.906894642,0
2015-09-08 17:46:00,65,0.0301029996659,61.6047884281,0
2015-09-08 17:51:00,66,0.0301029996659,61.2849257675,0
2015-09-08 17:56:00,65,0.0301029996659,60.9113533776,0
2015-09-08 17:57:00,64,0.0301029996659,57.9792319634,0
2015-09-08 18:36:00,70,0.0301029996659,74.6931526041,0
2015-09-08 18:46:00,69,0.0301029996659,61.2223391217,0
2015-09-08 18:51:00,66,0.0301029996659,54.5117058108,0
2015-09-08 18:56:00,68,0.0301029996659,67.1176925626,0
2015-09-08 19:06:00,71,0.0301029996659,70.7474684858,0
2015-09-08 20:11:00,63,0.0301029996659,56.9724788868,0
2015-09-08 20:31:00,67,0.0301029996659,70.5256142751,0
2015-09-08 20:41:00,62,0.0301029996659,50.8550709376,0
2015-09-08 20:51:00,64,0.0301029996659,65.1398064835,0
2015-09-08 21:01:00,59,1.0,52.0543575692,0
2015-09-08 21:06:00,65,0.0301029996659,71.1769655471,0
2015-09-08 21:31:00,58,1.0,46.9065002982,0
2015-09-08 21:41:00,64,0.0301029996659,68.9149713086,0
2015-09-08 22:31:00,63,0.0301029996659,57.3360696369,0
2015-09-08 22:41:00,66,0.0301029996659,63.5390338916,0
2015-09-08 23:16:00,66,0.0301029996659,60.4715304009,0
2015-09-08 23:31:00,60,0.0301029996659,53.0603936012,0
2015-09-09 00:06:00,57,1.0,52.2411010941,0
2015-09-09 01:16:00,58,0.0301029996659,55.9260169614,0
2015-09-09 07:34:00,69,0.0301029996659,79.3583237996,0
2015-09-09 09:20:00,70,0.0301029996659,65.7907160291,0
2015-09-09 09:58:00,66,0.0301029996659,57.1811142136,0
2015-09-09 10:23:00,68,0.0301029996659,68.6753083037,0
2015-09-09 10:33:00,65,0.0301029996659,62.7231119613,0
2015-09-09 10:38:00,68,0.0301029996659,68.2686441858,0
2015-09-09 10:43:00,68,0.0301029996659,66.4744534962,0
2015-09-09 10:48:00,70,0.0301029996659,66.9905331896,0
2015-09-09 10:53:00,67,0.0301029996659,61.6134163676,0
2015-09-09 11:03:00,73,0.0301029996659,77.9283679328,0
2015-09-09 11:08:00,77,1.0,78.6778720236,0
2015-09-09 11:13:00,75,0.0301029996659,69.825795444,0
2015-09-09 11:18:00,71,0.0301029996659,65.0836379747,0
2015-09-09 11:23:00,73,0.0301029996659,75.3019419141,0
2015-09-09 11:43:00,68,0.0301029996659,60.392930991,0
2015-09-09 11:48:00,58,0.0301029996659,44.8651083263,0
2015-09-09 12:03:00,65,0.0301029996659,69.2507348621,0
