timestamp,value,anomaly_score,predValue,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2015-08-31 18:22:00,90,0.0301029996659,90.0,0,0.0,0.0,0.0
2015-08-31 18:32:00,80,0.0301029996659,374.493803398,0,0.0,0.0,0.0
2015-08-31 18:57:00,84,0.0301029996659,598.851786306,0,0.0,0.0,0.0
2015-08-31 19:07:00,94,1.0,910.003868978,0,0.0,0.0,0.0
2015-08-31 19:12:00,90,0.0301029996659,991.219059026,0,0.0,0.0,0.0
2015-08-31 19:17:00,91,0.0301029996659,991.791064397,0,0.0,0.0,0.0
2015-08-31 19:47:00,62,1.0,785.426661844,0,0.0,0.0,0.0
2015-08-31 20:12:00,96,1.0,742.547819289,0,0.0,0.0,0.0
2015-08-31 20:27:00,75,0.0301029996659,367.997559782,0,0.0,0.0,0.0
2015-08-31 20:42:00,84,0.0301029996659,199.254843861,0,0.0,0.0,0.0
2015-08-31 20:47:00,86,0.0301029996659,236.162777687,0,0.0,0.0,0.0
2015-08-31 20:52:00,93,0.0301029996659,19.9254068806,0,0.0,0.0,0.0
2015-08-31 21:22:00,69,0.0301029996659,-52.945333287,0,0.0,0.0,0.0
2015-08-31 21:27:00,88,0.0301029996659,-108.09284996,0,0.0,0.0,0.0
2015-08-31 21:32:00,71,0.0301029996659,22.4476398347,0,0.0,0.0,0.0
2015-08-31 21:47:00,74,0.0301029996659,160.182839622,0,0.0,0.0,0.0
2015-08-31 21:57:00,68,0.0301029996659,36.6411817929,0,0.0,0.0,0.0
2015-08-31 22:07:00,88,0.0301029996659,91.9250414839,0,0.0,0.0,0.0
2015-08-31 22:17:00,71,0.0301029996659,41.9110930351,0,0.0,0.0,0.0
2015-08-31 22:22:00,87,0.0301029996659,87.8289096636,0,0.0,0.0,0.0
2015-08-31 22:27:00,82,0.0301029996659,66.4177959363,0,0.0,0.0,0.0
2015-08-31 23:37:00,68,0.0301029996659,43.2611935882,0,0.0,0.0,0.0
