timestamp,value,anomaly_score,predValue,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2015-07-10 14:24:00,564,0.0,0.0,0,0.0,0.0,0.0
2015-07-10 14:38:00,730,0.0,564.0,0,0.0,0.0,0.0
2015-07-10 14:48:00,770,0.0,-3056.43738126,0,0.0,0.0,0.0
2015-07-10 15:03:00,910,0.0,594.407573668,0,0.0,0.0,0.0
2015-07-10 15:22:00,1035,0.0,2962.85259881,0,0.0,0.0,0.0
2015-07-10 15:32:00,1065,0.0,1158.10083081,0,0.0,0.0,0.0
2015-07-10 15:42:00,953,0.0,1531.30824882,0,0.0,0.0,0.0
2015-07-10 15:52:00,1005,0.0,292.113054367,0,0.0,0.0,0.0
2015-07-10 16:02:00,996,0.0,712.405958076,0,0.0,0.0,0.0
2015-07-10 16:12:00,901,0.0,1170.70518738,0,0.0,0.0,0.0
2015-07-10 16:22:00,939,0.0,549.069240599,0,0.0,0.0,0.0
2015-07-10 16:32:00,988,0.0,1627.11872834,0,0.0,0.0,0.0
2015-07-10 16:42:00,1020,0.0,1344.22014094,0,0.0,0.0,0.0
2015-07-10 16:52:00,876,0.0,591.85507709,0,0.0,0.0,0.0
2015-07-10 17:02:00,870,0.0,784.745198824,0,0.0,0.0,0.0
2015-07-10 17:12:00,809,0.0,830.003157218,0,0.0,0.0,0.0
2015-07-10 17:22:00,884,0.0,950.627684728,0,0.0,0.0,0.0
2015-07-10 17:32:00,926,0.0,415.089295128,0,0.0,0.0,0.0
2015-07-10 17:42:00,829,0.0,804.679302709,0,0.0,0.0,0.0
2015-07-10 18:02:00,712,0.0,955.6826121,0,0.0,0.0,0.0
2015-07-10 18:12:00,624,0.0,103.922102071,0,0.0,0.0,0.0
2015-07-10 18:22:00,632,0.0,875.374413018,0,0.0,0.0,0.0
2015-07-10 18:32:00,596,0.0,86.2767307037,0,0.0,0.0,0.0
2015-07-10 18:42:00,510,0.0,796.726500451,0,0.0,0.0,0.0
2015-07-10 18:52:00,526,0.0,1.02352812886,0,0.0,0.0,0.0
2015-07-10 19:32:00,99,0.0,717.564194078,0,0.0,0.0,0.0
2015-07-10 19:42:00,85,0.0,-375.533367777,0,0.0,0.0,0.0
2015-07-10 20:02:00,85,0.0,395.898784617,0,0.0,0.0,0.0
2015-07-10 20:12:00,87,0.0,11.4343241238,0,0.0,0.0,0.0
2015-07-10 20:22:00,93,0.0,-125.023353398,0,0.0,0.0,0.0
2015-07-10 20:42:00,57,0.0,347.963490612,0,0.0,0.0,0.0
2015-07-10 21:32:00,101,0.0,-254.780410632,0,0.0,0.0,0.0
2015-07-11 10:10:00,177,0.0,455.060782738,0,0.0,0.0,0.0
2015-07-11 10:30:00,221,0.0,241.599586512,0,0.0,0.0,0.0
2015-07-11 11:00:00,332,0.0,-86.8703190652,0,0.0,0.0,0.0
2015-07-11 11:10:00,338,0.0,420.751998333,0,0.0,0.0,0.0
2015-07-11 11:20:00,263,0.0,-6.42592892939,0,0.0,0.0,0.0
2015-07-11 11:30:00,304,0.0,184.284425803,0,0.0,0.0,0.0
2015-07-11 11:40:00,358,0.0,219.19392804,0,0.0,0.0,0.0
2015-07-11 11:50:00,385,0.0,351.743806724,0,0.0,0.0,0.0
2015-07-11 12:00:00,397,0.0,278.505001041,0,0.0,0.0,0.0
2015-07-11 12:10:00,426,0.0,365.155020842,0,0.0,0.0,0.0
2015-07-11 12:20:00,461,0.0,367.339033568,0,0.0,0.0,0.0
2015-07-11 12:28:00,418,0.0,445.261760633,0,0.0,0.0,0.0
2015-07-11 12:38:00,448,0.0,308.49837829,0,0.0,0.0,0.0
2015-07-11 12:43:00,432,0.0,422.526247192,0,0.0,0.0,0.0
2015-07-11 12:53:00,416,0.0,366.090175665,0,0.0,0.0,0.0
2015-07-11 12:57:00,425,0.0,354.21848486,0,0.0,0.0,0.0
2015-07-11 13:07:00,439,0.0,387.82711086,0,0.0,0.0,0.0
2015-07-11 13:09:00,423,0.0,401.941616432,0,0.0,0.0,0.0
2015-07-11 13:19:00,370,0.0,384.473661565,0,0.0,0.0,0.0
2015-07-11 13:29:00,404,0.0,280.445168828,0,0.0,0.0,0.0
2015-07-11 13:39:00,387,0.0,371.847053449,0,0.0,0.0,0.0
2015-07-11 14:41:00,185,0.0,329.08136502,0,0.0,0.0,0.0
2015-07-11 15:01:00,184,0.0,-65.7758751916,0,0.0,0.0,0.0
2015-07-11 16:53:00,104,0.0,78.0429682264,0,0.0,0.0,0.0
2015-07-11 17:02:00,108,0.0,-11.4388320509,0,0.0,0.0,0.0
2015-07-11 17:13:00,121,0.0,32.3816095258,0,0.0,0.0,0.0
2015-07-11 17:23:00,120,0.0,82.8014633573,0,0.0,0.0,0.0
2015-07-11 17:33:00,127,0.0,62.9191717314,0,0.0,0.0,0.0
2015-07-11 18:23:00,52,0.0,89.9261831232,0,0.0,0.0,0.0
2015-07-12 10:56:00,93,0.0,-48.4857978755,0,0.0,0.0,0.0
2015-07-12 12:36:00,151,0.0,59.5413532441,0,0.0,0.0,0.0
2015-07-12 12:46:00,161,0.0,150.257984501,0,0.0,0.0,0.0
2015-07-12 12:56:00,160,0.0,128.952493793,0,0.0,0.0,0.0
2015-07-12 13:36:00,177,0.0,114.566589298,0,0.0,0.0,0.0
2015-07-12 15:26:00,193,0.0,143.371637088,0,0.0,0.0,0.0
2015-07-12 19:13:00,119,0.0,164.408691873,0,0.0,0.0,0.0
2015-07-13 09:15:00,143,0.0,14.3758649092,0,0.0,0.0,0.0
2015-07-13 09:45:00,151,0.0,102.637859732,0,0.0,0.0,0.0
2015-07-13 12:07:00,138,0.0,107.127033973,0,0.0,0.0,0.0
2015-07-13 12:37:00,143,0.0,87.1569403619,0,0.0,0.0,0.0
2015-07-13 12:47:00,146,0.0,109.507208511,0,0.0,0.0,0.0
2015-07-13 14:37:00,173,0.0,108.997301733,0,0.0,0.0,0.0
2015-07-13 15:27:00,226,0.0,151.08733324,0,0.0,0.0,0.0
2015-07-13 15:57:00,206,0.0,230.980288628,0,0.0,0.0,0.0
2015-07-13 16:07:00,243,0.0,158.338918682,0,0.0,0.0,0.0
2015-07-13 16:27:00,238,0.0,228.122267329,0,0.0,0.0,0.0
2015-07-13 16:47:00,294,0.0,199.839896202,0,0.0,0.0,0.0
2015-07-13 17:07:00,226,0.0,288.325289075,0,0.0,0.0,0.0
2015-07-13 17:17:00,209,0.0,149.350283987,0,0.0,0.0,0.0
2015-07-13 17:57:00,222,0.0,141.588456233,0,0.0,0.0,0.0
2015-07-13 18:06:00,136,0.0,184.399126188,0,0.0,0.0,0.0
2015-07-13 18:46:00,129,0.0,37.7560121641,0,0.0,0.0,0.0
2015-07-13 18:56:00,133,0.0,63.0333023143,0,0.0,0.0,0.0
2015-07-14 09:10:00,182,0.0,91.6587175188,0,0.0,0.0,0.0
2015-07-14 09:40:00,253,0.0,180.234037357,0,0.0,0.0,0.0
2015-07-14 09:50:00,218,0.0,280.080492655,0,0.0,0.0,0.0
2015-07-14 10:10:00,216,0.0,175.849169713,0,0.0,0.0,0.0
2015-07-14 10:20:00,203,0.0,180.121377428,0,0.0,0.0,0.0
2015-07-14 13:11:00,143,0.0,160.617913707,0,0.0,0.0,0.0
2015-07-14 14:01:00,103,0.0,68.7278457485,0,0.0,0.0,0.0
2015-07-14 14:41:00,162,0.0,27.3400274839,0,0.0,0.0,0.0
2015-07-14 14:51:00,180,0.0,160.796858883,0,0.0,0.0,0.0
2015-07-14 15:01:00,223,0.0,178.669082393,0,0.0,0.0,0.0
2015-07-14 15:11:00,282,0.0,236.914216091,0,0.0,0.0,0.0
2015-07-14 15:21:00,262,0.0,309.505283364,0,0.0,0.0,0.0
2015-07-14 15:51:00,289,0.0,222.640731864,0,0.0,0.0,0.0
2015-07-14 16:01:00,260,0.0,282.766450829,0,0.0,0.0,0.0
2015-07-14 16:09:00,271,0.0,211.619820874,0,0.0,0.0,0.0
2015-07-14 16:19:00,248,0.0301029996659,246.926200635,0,0.0,0.0,0.0
2015-07-14 16:25:00,234,0.0301029996659,200.289645284,0,0.0,0.0,0.0
2015-07-14 17:05:00,309,1.0,191.569247874,0,0.0,0.0,0.0
2015-07-14 17:07:00,319,1.0,333.573828653,0,0.0,0.0,0.0
2015-07-14 17:27:00,266,0.0301029996659,316.674723805,0,0.0,0.0,0.0
2015-07-14 17:57:00,207,1.0,207.406470149,0,0.0,0.0,0.0
2015-07-14 18:17:00,198,1.0,126.426618376,0,0.0,0.0,0.0
2015-07-14 18:47:00,223,0.0301029996659,151.455124669,0,0.0,0.0,0.0
2015-07-14 18:57:00,250,0.0301029996659,208.791528056,0,0.0,0.0,0.0
2015-07-14 19:17:00,193,0.0301029996659,241.661049197,0,0.0,0.0,0.0
