timestamp,value,anomaly_score,predValueFirst,predValueLast,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-02 14:25:00,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-04-02 14:30:00,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-04-02 14:35:00,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-04-02 14:40:00,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-04-02 14:45:00,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-04-02 14:50:00,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-04-02 14:55:00,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-04-02 15:00:00,19949200.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-04-02 15:05:00,48951300.0,0.0,2216577.77778,0.0,0,0.0,0.0,0.0
2014-04-02 15:10:00,431199000.0,0.0,6890050.0,0.0,0,0.0,0.0,0.0
2014-04-02 15:15:00,36434700.0,0.0,45463590.9091,0.0,0,0.0,0.0,0.0
2014-04-02 15:20:00,1558940.0,0.0,44711183.3333,0.0,0,0.0,0.0,0.0
2014-04-02 15:25:00,0.0,0.0,41391780.0,0.0,0,0.0,0.0,0.0
2014-04-02 15:30:00,0.0,0.0,38435224.2857,0.0,0,0.0,0.0,0.0
2014-04-02 15:35:00,0.0,0.0,35872876.0,0.0,0,0.0,0.0,0.0
2014-04-02 15:40:00,0.0,0.0,33630821.25,0.0,0,0.0,0.0,0.0
2014-04-02 15:45:00,0.0,0.0,31652537.6471,0.0,0,0.0,0.0,0.0
2014-04-02 15:50:00,0.0,0.0,29894063.3333,0.0,0,0.0,0.0,0.0
2014-04-02 15:55:00,0.0,0.0,28320691.5789,0.0,0,0.0,0.0,0.0
2014-04-02 16:00:00,0.0,0.0,26904657.0,0.0,0,0.0,0.0,0.0
2014-04-02 16:05:00,0.0,0.0,25623482.8571,0.0,0,0.0,0.0,0.0
2014-04-02 16:10:00,0.0,0.0,24458779.0909,0.0,0,0.0,0.0,0.0
2014-04-02 16:15:00,0.0,0.0,23395353.913,0.0,0,0.0,0.0,0.0
2014-04-02 16:20:00,0.0,0.0,22420547.5,0.0,0,0.0,0.0,0.0
2014-04-02 16:25:00,0.0,0.0,21523725.6,0.0,0,0.0,0.0,0.0
2014-04-02 16:30:00,0.0,0.0,20695890.0,0.0,0,0.0,0.0,0.0
2014-04-02 16:35:00,0.0,0.0,19929375.5556,0.0,0,0.0,0.0,0.0
2014-04-02 16:40:00,0.0,0.0,19217612.1429,0.0,0,0.0,0.0,0.0
2014-04-02 16:45:00,0.0,0.0,18554935.8621,0.0,0,0.0,0.0,0.0
2014-04-02 16:50:00,0.0,0.0,17936438.0,0.0,0,0.0,0.0,0.0
2014-04-02 16:55:00,0.0,0.0,17357843.2258,0.0,0,0.0,0.0,0.0
2014-04-02 17:00:00,0.0,0.0,16815410.625,0.0,0,0.0,0.0,0.0
2014-04-02 17:05:00,34572700.0,0.0,16305852.7273,0.0,0,0.0,0.0,0.0
2014-04-02 17:10:00,323807000.0,0.0,16843112.9412,0.0,0,0.0,0.0,0.0
2014-04-02 17:15:00,143349000.0,0.0,25613509.7143,0.0,0,0.0,0.0,0.0
2014-04-02 17:20:00,35015100.0,0.0,28883940.0,0.0,0,0.0,0.0,0.0
2014-04-02 17:25:00,9830.4,0.0,29049647.027,0.0,0,0.0,0.0,0.0
2014-04-02 17:30:00,0.0,0.0,28285441.3263,0.0,0,0.0,0.0,0.0
2014-04-02 17:35:00,0.0,0.0,27560173.6,0.0,0,0.0,0.0,0.0
2014-04-02 17:40:00,1259110.0,0.0,26871169.26,0.0,0,0.0,0.0,0.0
2014-04-02 17:45:00,49739400.0,0.0,26246484.8878,0.0,0,0.0,0.0,0.0
2014-04-02 17:50:00,12263400.0,0.0,26805840.0095,0.0,0,0.0,0.0,0.0
2014-04-02 17:55:00,0.0,0.0,26467643.7302,0.0,0,0.0,0.0,0.0
2014-04-02 18:00:00,0.0,0.0,25866106.3727,0.0,0,0.0,0.0,0.0
2014-04-02 18:05:00,0.0,0.0,25291304.0089,0.0,0,0.0,0.0,0.0
2014-04-02 18:10:00,0.0,0.0,24741493.0522,0.0,0,0.0,0.0,0.0
2014-04-02 18:15:00,43611800.0,0.0,24215078.3064,0.0,0,0.0,0.0,0.0
2014-04-02 18:20:00,19225800.0,0.0,24619176.675,0.0,0,0.0,0.0,0.0
2014-04-02 18:25:00,36003000.0,0.0,24509107.7633,0.0,0,0.0,0.0,0.0
2014-04-02 18:30:00,385991000.0,0.0,24738985.608,0.0,0,0.0,0.0,0.0
2014-04-02 18:35:00,107839000.0,0.0,31822358.4392,0.0,0,0.0,0.0,0.0
2014-04-02 18:40:00,6696960.0,0.0,33284216.9308,0.0,0,0.0,0.0,0.0
2014-04-02 18:45:00,0.0,0.0,32782570.5736,0.0,0,0.0,0.0,0.0
2014-04-02 18:50:00,0.0,0.0,32175485.9333,0.0,0,0.0,0.0,0.0
2014-04-02 18:55:00,0.0,0.0,31590477.0982,0.0,0,0.0,0.0,0.0
2014-04-02 19:00:00,0.0,0.0,31026361.4357,0.0,0,0.0,0.0,0.0
2014-04-02 19:05:00,0.0,0.0,30482039.3053,0.0,0,0.0,0.0,0.0
2014-04-02 19:10:00,1376260.0,0.0,29956486.9034,0.0,0,0.0,0.0,0.0
2014-04-02 19:15:00,19660.8,0.0,29472076.278,0.0,0,0.0,0.0,0.0
2014-04-02 19:20:00,0.0,0.0,28981202.6867,0.0,0,0.0,0.0,0.0
2014-04-02 19:25:00,0.0,0.0,28506101.0033,0.0,0,0.0,0.0,0.0
2014-04-02 19:30:00,0.0,0.0,28046325.1806,0.0,0,0.0,0.0,0.0
2014-04-02 19:35:00,0.0,0.0,27601145.4159,0.0,0,0.0,0.0,0.0
2014-04-02 19:40:00,0.0,0.0,27169877.5188,0.0,0,0.0,0.0,0.0
2014-04-02 19:45:00,0.0,0.0,26751879.4031,0.0,0,0.0,0.0,0.0
2014-04-02 19:50:00,0.0,0.0,26346547.897,0.0,0,0.0,0.0,0.0
2014-04-02 19:55:00,0.0,0.0,25953315.8388,0.0,0,0.0,0.0,0.0
2014-04-02 20:00:00,0.0,0.0,25571649.4294,0.0,0,0.0,0.0,0.0
2014-04-02 20:05:00,0.0,0.0,25201045.8145,0.0,0,0.0,0.0,0.0
2014-04-02 20:10:00,0.0,0.0,24841030.8743,0.0,0,0.0,0.0,0.0
2014-04-02 20:15:00,0.0,0.0,24491157.2,0.0,0,0.0,0.0,0.0
2014-04-02 20:20:00,0.0,0.0,24151002.2389,0.0,0,0.0,0.0,0.0
2014-04-02 20:25:00,0.0,0.0,23820166.5918,0.0,0,0.0,0.0,0.0
2014-04-02 20:30:00,0.0,0.0,23498272.4486,0.0,0,0.0,0.0,0.0
2014-04-02 20:35:00,0.0,0.0,23184962.1493,0.0,0,0.0,0.0,0.0
2014-04-02 20:40:00,0.0,0.0,22879896.8579,0.0,0,0.0,0.0,0.0
2014-04-02 20:45:00,0.0,0.0,22582755.3403,0.0,0,0.0,0.0,0.0
2014-04-02 20:50:00,0.0,0.0,22293232.8359,0.0,0,0.0,0.0,0.0
2014-04-02 20:55:00,0.0,0.0,22011040.0152,0.0,0,0.0,0.0,0.0
2014-04-02 21:00:00,0.0,0.0,21735902.015,0.0,0,0.0,0.0,0.0
2014-04-02 21:05:00,0.0,0.0,21467557.5457,0.0,0,0.0,0.0,0.0
2014-04-02 21:10:00,0.0,0.0,21205758.0634,0.0,0,0.0,0.0,0.0
2014-04-02 21:15:00,0.0,0.0,20950267.0024,0.0,0,0.0,0.0,0.0
2014-04-02 21:20:00,0.0,0.0,20700859.0619,0.0,0,0.0,0.0,0.0
2014-04-02 21:25:00,20512800.0,0.0,20457319.5435,0.0,0,0.0,0.0,0.0
2014-04-02 21:30:00,51529300.0,0.0,20457964.6651,0.0,0,0.0,0.0,0.0
2014-04-02 21:35:00,430348000.0,0.0,20815106.4506,0.0,0,0.0,0.0,0.0
2014-04-02 21:40:00,36686200.0,0.0,25468889.3318,0.0,0,0.0,0.0,0.0
2014-04-02 21:45:00,1443430.0,0.0,25594926.5303,0.0,0,0.0,0.0,0.0
2014-04-02 21:50:00,0.0,0.0,25326576.5689,0.0,0,0.0,0.0,0.0
2014-04-02 21:55:00,3276.8,0.0,25048262.5407,0.0,0,0.0,0.0,0.0
2014-04-02 22:00:00,667648.0,0.0,24776034.4348,0.0,0,0.0,0.0,0.0
2014-04-02 22:05:00,46249600.0,0.0,24516804.4731,0.0,0,0.0,0.0,0.0
2014-04-02 22:10:00,452547000.0,0.0,24748004.4255,0.0,0,0.0,0.0,0.0
2014-04-02 22:15:00,34741500.0,0.0,29251151.7474,0.0,0,0.0,0.0,0.0
2014-04-02 22:20:00,3342340.0,0.0,29308342.875,0.0,0,0.0,0.0,0.0
2014-04-02 22:25:00,0.0,0.0,29040652.1237,0.0,0,0.0,0.0,0.0
2014-04-02 22:30:00,20099100.0,0.0,28744318.9388,0.0,0,0.0,0.0,0.0
2014-04-02 22:35:00,332104000.0,0.0,28656993.4949,0.0,0,0.0,0.0,0.0
2014-04-02 22:40:00,146865000.0,0.0,31691463.56,0.0,0,0.0,0.0,0.0
2014-04-02 22:45:00,38238600.0,0.0,32831795.604,0.0,0,0.0,0.0,0.0
2014-04-02 22:50:00,28672.0,0.0,32884803.4902,0.0,0,0.0,0.0,0.0
2014-04-02 22:55:00,0.0,0.0,32565811.9223,0.0,0,0.0,0.0,0.0
2014-04-02 23:00:00,0.0,0.0,32252679.1154,0.0,0,0.0,0.0,0.0
2014-04-02 23:05:00,0.0,0.0,31945510.7429,0.0,0,0.0,0.0,0.0
2014-04-02 23:10:00,0.0,0.0,31644138.0,0.0,0,0.0,0.0,0.0
2014-04-02 23:15:00,0.0,0.0,31348398.3925,0.0,0,0.0,0.0,0.0
2014-04-02 23:20:00,0.0,0.0,31058135.4444,0.0,0,0.0,0.0,0.0
2014-04-02 23:25:00,0.0,0.0,30773198.422,0.0,0,0.0,0.0,0.0
2014-04-02 23:30:00,0.0,0.0,30493442.0727,0.0,0,0.0,0.0,0.0
2014-04-02 23:35:00,0.0,0.0,30218726.3784,0.0,0,0.0,0.0,0.0
