timestamp,value,anomaly_score,predValue,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-10 00:04:00,91.958,0.0,0.0,0,0.0,0.0,0.0
2014-04-10 00:09:00,94.798,0.0,91.958,0,0.0,0.0,0.0
2014-04-10 00:14:00,92.208,0.0,89.4571248056,0,0.0,0.0,0.0
2014-04-10 00:19:00,93.722,0.0,152.515644352,0,0.0,0.0,0.0
2014-04-10 00:24:00,93.042,0.0,162.115572195,0,0.0,0.0,0.0
2014-04-10 00:29:00,92.958,0.0,218.008224587,0,0.0,0.0,0.0
2014-04-10 00:34:00,95.708,0.0,211.253719741,0,0.0,0.0,0.0
2014-04-10 00:39:00,95.25,0.0,237.430192678,0,0.0,0.0,0.0
2014-04-10 00:44:00,94.458,0.0,245.675813016,0,0.0,0.0,0.0
2014-04-10 00:49:00,92.75,0.0,264.478338238,0,0.0,0.0,0.0
2014-04-10 00:54:00,94.208,0.0,265.083213659,0,0.0,0.0,0.0
2014-04-10 00:59:00,92.75,0.0,280.284005899,0,0.0,0.0,0.0
2014-04-10 01:04:00,94.376,0.0,286.822084048,0,0.0,0.0,0.0
2014-04-10 01:09:00,92.792,0.0,291.665754203,0,0.0,0.0,0.0
2014-04-10 01:14:00,91.666,0.0,298.683294452,0,0.0,0.0,0.0
2014-04-10 01:19:00,87.542,0.0,305.018336773,0,0.0,0.0,0.0
2014-04-10 01:24:00,90.75,0.0,306.338186338,0,0.0,0.0,0.0
2014-04-10 01:29:00,91.65,0.0,310.894300513,0,0.0,0.0,0.0
2014-04-10 01:34:00,90.062,0.0,318.416051915,0,0.0,0.0,0.0
2014-04-10 01:39:00,93.416,0.0,321.310539262,0,0.0,0.0,0.0
2014-04-10 01:44:00,89.904,0.0,327.189036712,0,0.0,0.0,0.0
2014-04-10 01:49:00,90.542,0.0,330.194307362,0,0.0,0.0,0.0
2014-04-10 01:54:00,90.628,0.0,330.342380177,0,0.0,0.0,0.0
