Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
MRELM,reward_low_FP_rate,artificialNoAnomaly/art_daily_small_noise.csv,0.99965839386,-0.22,0,3427,1,0,4032
MRELM,reward_low_FP_rate,realTraffic/speed_6005.csv,0.99965839386,0.622622001756,2,1885,1,237,2500
MRELM,reward_low_FP_rate,artificialWithAnomaly/art_daily_flatmiddle.csv,0.99965839386,-1.0,0,3025,0,403,4032
MRELM,reward_low_FP_rate,realTweets/Twitter_volume_IBM.csv,0.99965839386,0.470583935177,5,13547,6,1585,15893
MRELM,reward_low_FP_rate,realKnownCause/machine_temperature_system_failure.csv,0.99965839386,-4.0,0,19677,0,2268,22695
MRELM,reward_low_FP_rate,realTweets/Twitter_volume_KO.csv,0.99965839386,0.0609256359491,2,13511,3,1585,15851
MRELM,reward_low_FP_rate,realTweets/Twitter_volume_UPS.csv,0.99965839386,4.04242713716,15,13529,2,1570,15866
MRELM,reward_low_FP_rate,realTweets/Twitter_volume_CRM.csv,0.99965839386,0.723575559502,5,13559,0,1588,15902
MRELM,reward_low_FP_rate,artificialWithAnomaly/art_daily_nojump.csv,0.99965839386,-1.44,0,3023,2,403,4032
MRELM,reward_low_FP_rate,realKnownCause/ambient_temperature_system_failure.csv,0.99965839386,-0.538599859273,1,5789,2,725,7267
MRELM,reward_low_FP_rate,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.99965839386,0.420541993324,1,3546,2,472,4730
MRELM,reward_low_FP_rate,realTweets/Twitter_volume_AMZN.csv,0.99965839386,-0.117744019031,6,13501,0,1574,15831
MRELM,reward_low_FP_rate,realAdExchange/exchange-2_cpm_results.csv,0.99965839386,1.09174077115,3,1216,3,159,1624
MRELM,reward_low_FP_rate,realTweets/Twitter_volume_GOOG.csv,0.99965839386,0.0151775273861,3,13657,3,1429,15842
MRELM,reward_low_FP_rate,artificialWithAnomaly/art_daily_jumpsup.csv,0.99965839386,0.86067182427,3,3025,0,400,4032
MRELM,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.99965839386,0.86067182427,2,3025,0,401,4032
MRELM,reward_low_FP_rate,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.99965839386,-2.0,0,931,0,126,1243
MRELM,reward_low_FP_rate,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,0.99965839386,-0.138449197924,2,3026,0,400,4032
MRELM,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.99965839386,1.72310160415,3,3026,0,399,4032
MRELM,reward_low_FP_rate,realTweets/Twitter_volume_AAPL.csv,0.99965839386,1.51923575333,8,13563,1,1580,15902
MRELM,reward_low_FP_rate,realTraffic/occupancy_t4013.csv,0.99965839386,1.63192617784,4,1874,1,246,2500
MRELM,reward_low_FP_rate,realAdExchange/exchange-4_cpc_results.csv,0.99965839386,0.512257696424,3,1231,1,162,1643
MRELM,reward_low_FP_rate,artificialWithAnomaly/art_increase_spike_density.csv,0.99965839386,-1.0,0,3025,0,403,4032
MRELM,reward_low_FP_rate,realKnownCause/ec2_request_latency_system_failure.csv,0.99965839386,1.37586905384,5,3079,3,341,4032
MRELM,reward_low_FP_rate,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.99965839386,0.505703754679,3,3022,1,402,4032
MRELM,reward_low_FP_rate,artificialWithAnomaly/art_load_balancer_spikes.csv,0.99965839386,-1.0,0,3025,0,403,4032
MRELM,reward_low_FP_rate,realAWSCloudwatch/grok_asg_anomaly.csv,0.99965839386,0.724138071413,3,3463,0,462,4621
MRELM,reward_low_FP_rate,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.99965839386,0.0,0,3428,0,0,4032
MRELM,reward_low_FP_rate,realTweets/Twitter_volume_FB.csv,0.99965839386,0.840516864325,2,13497,4,1580,15833
MRELM,reward_low_FP_rate,realTweets/Twitter_volume_CVS.csv,0.99965839386,0.642639300632,6,13576,1,1520,15853
MRELM,reward_low_FP_rate,realAWSCloudwatch/ec2_network_in_257a54.csv,0.99965839386,0.86067182427,4,3025,0,399,4032
MRELM,reward_low_FP_rate,realAdExchange/exchange-3_cpm_results.csv,0.99965839386,0.862098587352,2,1155,0,151,1538
MRELM,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,0.99965839386,-0.138449197924,1,3026,0,401,4032
MRELM,reward_low_FP_rate,realKnownCause/rogue_agent_key_hold.csv,0.99965839386,-2.22,0,1409,1,190,1882
MRELM,reward_low_FP_rate,realTraffic/TravelTime_451.csv,0.99965839386,-1.0,0,1621,0,217,2162
MRELM,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.99965839386,-1.35759635579,1,3022,1,404,4032
MRELM,reward_low_FP_rate,realAdExchange/exchange-2_cpc_results.csv,0.99965839386,-1.0,0,1218,0,163,1624
MRELM,reward_low_FP_rate,artificialNoAnomaly/art_daily_no_noise.csv,0.99965839386,0.0,0,3428,0,0,4032
MRELM,reward_low_FP_rate,realKnownCause/rogue_agent_key_updown.csv,0.99965839386,-2.44,0,4033,2,530,5315
MRELM,reward_low_FP_rate,realAdExchange/exchange-4_cpm_results.csv,0.99965839386,1.60471036268,5,1233,0,159,1643
MRELM,reward_low_FP_rate,realTraffic/speed_7578.csv,0.99965839386,3.12242618091,4,840,2,112,1127
MRELM,reward_low_FP_rate,realAWSCloudwatch/elb_request_count_8c0756.csv,0.99965839386,1.71595613499,2,3026,0,400,4032
MRELM,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.99965839386,-1.0,0,3025,0,403,4032
MRELM,reward_low_FP_rate,realTraffic/occupancy_6005.csv,0.99965839386,0.201272490375,1,1781,3,238,2380
MRELM,reward_low_FP_rate,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.99965839386,1.50256984665,2,3546,1,472,4730
MRELM,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.99965839386,0.736537840284,4,3084,1,339,4032
MRELM,reward_low_FP_rate,artificialNoAnomaly/art_flatline.csv,0.99965839386,0.0,0,3428,0,0,4032
MRELM,reward_low_FP_rate,realKnownCause/nyc_taxi.csv,0.99965839386,-1.3164736259,2,8535,0,1033,10320
MRELM,reward_low_FP_rate,artificialNoAnomaly/art_noisy.csv,0.99965839386,-0.22,0,3427,1,0,4032
MRELM,reward_low_FP_rate,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.99965839386,-0.138449197924,1,3026,0,401,4032
MRELM,reward_low_FP_rate,realTraffic/TravelTime_387.csv,0.99965839386,-1.13598133079,1,1876,0,248,2500
MRELM,reward_low_FP_rate,realTweets/Twitter_volume_PFE.csv,0.99965839386,-4.22,0,13519,1,1588,15858
MRELM,reward_low_FP_rate,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.99965839386,0.547123285228,4,15799,2,1495,18050
MRELM,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.99965839386,-0.937048340915,1,3026,0,401,4032
MRELM,reward_low_FP_rate,realTraffic/speed_t4013.csv,0.99965839386,1.7360251845,4,1871,0,246,2495
MRELM,reward_low_FP_rate,realAdExchange/exchange-3_cpc_results.csv,0.99965839386,0.733231007118,3,1155,0,150,1538
MRELM,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.99965839386,0.0,0,3428,0,0,4032
MRELM,reward_low_FP_rate,artificialWithAnomaly/art_daily_jumpsdown.csv,0.99965839386,-1.22,0,3024,1,403,4032
Totals,,,,2.46815810548,129,299294,53,33366,365558
