Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
MRELM,reward_low_FN_rate,artificialNoAnomaly/art_daily_small_noise.csv,0.534326171875,-0.44,0,3424,4,0,4032
MRELM,reward_low_FN_rate,realTraffic/speed_6005.csv,0.534326171875,0.732622001756,2,1885,1,237,2500
MRELM,reward_low_FN_rate,artificialWithAnomaly/art_daily_flatmiddle.csv,0.534326171875,0.291325672602,1,3019,6,402,4032
MRELM,reward_low_FN_rate,realTweets/Twitter_volume_IBM.csv,0.534326171875,0.374913271164,7,13539,14,1583,15893
MRELM,reward_low_FN_rate,realKnownCause/machine_temperature_system_failure.csv,0.534326171875,-5.13833818989,1,19677,0,2267,22695
MRELM,reward_low_FN_rate,realTweets/Twitter_volume_KO.csv,0.534326171875,-0.939074364051,2,13508,6,1585,15851
MRELM,reward_low_FN_rate,realTweets/Twitter_volume_UPS.csv,0.534326171875,3.44392219593,18,13521,10,1567,15866
MRELM,reward_low_FN_rate,realTweets/Twitter_volume_CRM.csv,0.534326171875,-0.601106362896,5,13556,3,1588,15902
MRELM,reward_low_FN_rate,artificialWithAnomaly/art_daily_nojump.csv,0.534326171875,-2.33,0,3022,3,403,4032
MRELM,reward_low_FN_rate,realKnownCause/ambient_temperature_system_failure.csv,0.534326171875,-1.31859985927,1,5789,2,725,7267
MRELM,reward_low_FN_rate,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.534326171875,0.640541993324,2,3546,2,471,4730
MRELM,reward_low_FN_rate,realTweets/Twitter_volume_AMZN.csv,0.534326171875,-2.11774401903,7,13501,0,1573,15831
MRELM,reward_low_FN_rate,realAdExchange/exchange-2_cpm_results.csv,0.534326171875,1.37984526381,3,1215,4,159,1624
MRELM,reward_low_FN_rate,realTweets/Twitter_volume_GOOG.csv,0.534326171875,-0.654822472614,3,13657,3,1429,15842
MRELM,reward_low_FN_rate,artificialWithAnomaly/art_daily_jumpsup.csv,0.534326171875,0.64067182427,3,3023,2,400,4032
MRELM,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.534326171875,0.86067182427,2,3025,0,401,4032
MRELM,reward_low_FN_rate,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.534326171875,-4.0,0,931,0,126,1243
MRELM,reward_low_FN_rate,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,0.534326171875,-1.13844919792,2,3026,0,400,4032
MRELM,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.534326171875,1.72310160415,3,3026,0,399,4032
MRELM,reward_low_FN_rate,realTweets/Twitter_volume_AAPL.csv,0.534326171875,0.179362602501,9,13558,6,1579,15902
MRELM,reward_low_FN_rate,realTraffic/occupancy_t4013.csv,0.534326171875,1.42851175345,5,1870,5,245,2500
MRELM,reward_low_FN_rate,realAdExchange/exchange-4_cpc_results.csv,0.534326171875,-0.487742303576,4,1230,2,161,1643
MRELM,reward_low_FN_rate,artificialWithAnomaly/art_increase_spike_density.csv,0.534326171875,-2.0,0,3025,0,403,4032
MRELM,reward_low_FN_rate,realKnownCause/ec2_request_latency_system_failure.csv,0.534326171875,1.70586905384,5,3079,3,341,4032
MRELM,reward_low_FN_rate,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.534326171875,-0.384744478449,3,3022,1,402,4032
MRELM,reward_low_FN_rate,artificialWithAnomaly/art_load_balancer_spikes.csv,0.534326171875,-2.43887825688,0,3021,4,403,4032
MRELM,reward_low_FN_rate,realAWSCloudwatch/grok_asg_anomaly.csv,0.534326171875,-0.796971016989,3,3456,7,462,4621
MRELM,reward_low_FN_rate,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.534326171875,-1.32,0,3416,12,0,4032
MRELM,reward_low_FN_rate,realTweets/Twitter_volume_FB.csv,0.534326171875,0.730555454226,2,13492,9,1580,15833
MRELM,reward_low_FN_rate,realTweets/Twitter_volume_CVS.csv,0.534326171875,-0.247360699368,6,13576,1,1520,15853
MRELM,reward_low_FN_rate,realAWSCloudwatch/ec2_network_in_257a54.csv,0.534326171875,0.86067182427,5,3025,0,398,4032
MRELM,reward_low_FN_rate,realAdExchange/exchange-3_cpm_results.csv,0.534326171875,0.862098587352,2,1155,0,151,1538
MRELM,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,0.534326171875,-1.68844919792,1,3021,5,401,4032
MRELM,reward_low_FN_rate,realKnownCause/rogue_agent_key_hold.csv,0.534326171875,-4.11,0,1409,1,190,1882
MRELM,reward_low_FN_rate,realTraffic/TravelTime_451.csv,0.534326171875,-2.03559453938,0,1620,1,217,2162
MRELM,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.534326171875,-3.57757957033,1,3019,4,404,4032
MRELM,reward_low_FN_rate,realAdExchange/exchange-2_cpc_results.csv,0.534326171875,-2.54186506153,0,1213,5,163,1624
MRELM,reward_low_FN_rate,artificialNoAnomaly/art_daily_no_noise.csv,0.534326171875,0.0,0,3428,0,0,4032
MRELM,reward_low_FN_rate,realKnownCause/rogue_agent_key_updown.csv,0.534326171875,-4.22,0,4033,2,530,5315
MRELM,reward_low_FN_rate,realAdExchange/exchange-4_cpm_results.csv,0.534326171875,0.494710362685,6,1232,1,158,1643
MRELM,reward_low_FN_rate,realTraffic/speed_7578.csv,0.534326171875,3.34242618091,4,840,2,112,1127
MRELM,reward_low_FN_rate,realAWSCloudwatch/elb_request_count_8c0756.csv,0.534326171875,0.910179330814,2,3018,8,400,4032
MRELM,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.534326171875,0.773168487918,2,3023,2,401,4032
MRELM,reward_low_FN_rate,realTraffic/occupancy_6005.csv,0.534326171875,-0.0854412962264,1,1775,9,238,2380
MRELM,reward_low_FN_rate,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.534326171875,1.61256984665,2,3546,1,472,4730
MRELM,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.534326171875,0.846537840284,4,3084,1,339,4032
MRELM,reward_low_FN_rate,artificialNoAnomaly/art_flatline.csv,0.534326171875,0.0,0,3428,0,0,4032
MRELM,reward_low_FN_rate,realKnownCause/nyc_taxi.csv,0.534326171875,-2.32374243552,3,8528,7,1032,10320
MRELM,reward_low_FN_rate,artificialNoAnomaly/art_noisy.csv,0.534326171875,-0.55,0,3423,5,0,4032
MRELM,reward_low_FN_rate,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.534326171875,-1.13844919792,1,3026,0,401,4032
MRELM,reward_low_FN_rate,realTraffic/TravelTime_387.csv,0.534326171875,-3.35598133079,1,1874,2,248,2500
MRELM,reward_low_FN_rate,realTweets/Twitter_volume_PFE.csv,0.534326171875,-0.359949485492,9,13511,9,1579,15858
MRELM,reward_low_FN_rate,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.534326171875,-0.112876714772,5,15791,10,1494,18050
MRELM,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.534326171875,-1.93704834091,1,3026,0,401,4032
MRELM,reward_low_FN_rate,realTraffic/speed_t4013.csv,0.534326171875,1.7360251845,4,1871,0,246,2495
MRELM,reward_low_FN_rate,realAdExchange/exchange-3_cpc_results.csv,0.534326171875,-0.266768992882,4,1155,0,149,1538
MRELM,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.534326171875,-0.44,0,3424,4,0,4032
MRELM,reward_low_FN_rate,artificialWithAnomaly/art_daily_jumpsdown.csv,0.534326171875,-2.33,0,3022,3,403,4032
Totals,,,,-31.8572752239,157,299155,192,33338,365558
