Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
LSTM,standard,realTweets/Twitter_volume_IBM.csv,0.575,1.28136672832,4,13549,4,1586,15893
LSTM,standard,realTweets/Twitter_volume_FB.csv,0.575,1.72048222172,2,13501,0,1580,15833
LSTM,standard,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.575,-2.55,0,926,5,126,1243
LSTM,standard,realAWSCloudwatch/grok_asg_anomaly.csv,0.575,0.724138071413,2,3463,0,463,4621
LSTM,standard,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.575,-1.0,0,3025,0,403,4032
LSTM,standard,realAdExchange/exchange-4_cpc_results.csv,0.575,0.622267683955,2,1231,1,163,1643
LSTM,standard,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.575,1.61256984665,2,3546,1,472,4730
LSTM,standard,realAdExchange/exchange-3_cpc_results.csv,0.575,0.62681755698,2,1154,1,151,1538
LSTM,standard,artificialWithAnomaly/art_daily_jumpsdown.csv,0.575,-1.0,0,3025,0,403,4032
LSTM,standard,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.575,-0.138449197924,1,3026,0,401,4032
LSTM,standard,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.575,0.666433666253,1,15800,1,1498,18050
LSTM,standard,realAWSCloudwatch/ec2_network_in_257a54.csv,0.575,0.86067182427,3,3025,0,400,4032
LSTM,standard,realTweets/Twitter_volume_CRM.csv,0.575,0.723575559502,4,13559,0,1589,15902
LSTM,standard,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.575,0.846537840284,4,3084,1,339,4032
LSTM,standard,artificialWithAnomaly/art_daily_nojump.csv,0.575,-1.0,0,3025,0,403,4032
LSTM,standard,realAdExchange/exchange-2_cpc_results.csv,0.575,-1.2199994339,0,1216,2,163,1624
LSTM,standard,realKnownCause/rogue_agent_key_updown.csv,0.575,-2.11,0,4034,1,530,5315
LSTM,standard,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,0.575,-0.248449197924,1,3025,1,401,4032
LSTM,standard,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.575,-0.937048340915,1,3026,0,401,4032
LSTM,standard,realTraffic/speed_7578.csv,0.575,1.30595519821,3,839,3,113,1127
LSTM,standard,realTweets/Twitter_volume_CVS.csv,0.575,0.698431956676,8,13576,1,1518,15853
LSTM,standard,artificialWithAnomaly/art_increase_spike_density.csv,0.575,-1.0,0,3025,0,403,4032
LSTM,standard,realTweets/Twitter_volume_GOOG.csv,0.575,-1.04796749125,2,13660,0,1430,15842
LSTM,standard,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.575,0.0,0,3428,0,0,4032
LSTM,standard,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.575,1.72310160415,3,3026,0,399,4032
LSTM,standard,realTweets/Twitter_volume_KO.csv,0.575,0.720925635949,2,13514,0,1585,15851
LSTM,standard,realTweets/Twitter_volume_UPS.csv,0.575,2.37536426678,11,13530,1,1574,15866
LSTM,standard,realKnownCause/rogue_agent_key_hold.csv,0.575,-2.22,0,1408,2,190,1882
LSTM,standard,artificialNoAnomaly/art_flatline.csv,0.575,0.0,0,3428,0,0,4032
LSTM,standard,realAdExchange/exchange-4_cpm_results.csv,0.575,1.60471036268,4,1233,0,160,1643
LSTM,standard,realTraffic/occupancy_6005.csv,0.575,0.641272490375,1,1782,2,238,2380
LSTM,standard,realTraffic/TravelTime_451.csv,0.575,0.952939636076,1,1621,0,216,2162
LSTM,standard,realAdExchange/exchange-3_cpm_results.csv,0.575,0.862098587352,1,1155,0,152,1538
LSTM,standard,realTraffic/TravelTime_387.csv,0.575,-1.22270048908,1,1875,1,248,2500
LSTM,standard,realTweets/Twitter_volume_PFE.csv,0.575,3.34140910906,5,13519,1,1583,15858
LSTM,standard,realKnownCause/ambient_temperature_system_failure.csv,0.575,-0.318599859273,1,5789,2,725,7267
LSTM,standard,artificialNoAnomaly/art_daily_small_noise.csv,0.575,0.0,0,3428,0,0,4032
LSTM,standard,artificialNoAnomaly/art_noisy.csv,0.575,0.0,0,3428,0,0,4032
LSTM,standard,realTraffic/speed_6005.csv,0.575,0.402622001756,2,1882,4,237,2500
LSTM,standard,realAdExchange/exchange-2_cpm_results.csv,0.575,1.39824330604,3,1216,3,159,1624
LSTM,standard,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,0.575,-0.138449197924,1,3026,0,401,4032
LSTM,standard,artificialWithAnomaly/art_daily_flatmiddle.csv,0.575,-1.0,0,3025,0,403,4032
LSTM,standard,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.575,0.729907505007,3,3023,0,402,4032
LSTM,standard,artificialNoAnomaly/art_daily_no_noise.csv,0.575,0.0,0,3428,0,0,4032
LSTM,standard,artificialWithAnomaly/art_load_balancer_spikes.csv,0.575,-1.0,0,3025,0,403,4032
LSTM,standard,realAWSCloudwatch/elb_request_count_8c0756.csv,0.575,1.71595613499,2,3026,0,400,4032
